cohort,target_depth,spread,deep_type,seed,cell_type,n_cells,imposed_factor,realised_median_rowsum,detection_rate,mean_lognorm_profile,mean_cpm_profile,mean_raw_profile,mean_zscale_profile,share_raw_mean,share_zscale_mean,share_lognorm_mean,share_pseudobulk_cpm,share_cpm_mean
HCC,5629.6,2,NK_cytotoxic_T,2,B_cell,416,0.757858283255199,4255.0,0.0557757074112214,0.076468009690411,0.1719010506631171,0.0696617036848974,-0.0081386533960533,0.1184913963522596,0.117219328554484,0.1383631581661595,0.1589053340896979,0.15900847472195
HCC,5629.6,2,NK_cytotoxic_T,2,CD4_T,3305,0.6597539553864471,3687.0,0.0469206492111464,0.0702902889164543,0.1719010765595546,0.0575925951787657,-0.0380668110501596,0.0219345744589414,0.020971928557922,0.0349646743334536,0.0702387705636635,0.0717171196259433
HCC,5629.6,2,NK_cytotoxic_T,2,Endothelial_stromal,1137,0.8705505632961241,4894.0,0.0619354688696044,0.0793698518492772,0.1719010709892077,0.0811344399134834,0.0230829057428652,0.3432176439241572,0.3407766489608581,0.2556340570367696,0.1921338077802417,0.1890395888126794
HCC,5629.6,2,NK_cytotoxic_T,2,Hepatocyte,1415,0.5743491774985174,3226.0,0.0440504333136676,0.0686535203894663,0.1719010285152484,0.0530878440503921,-0.0372601661503501,0.1532841696319598,0.1623089749540164,0.2451137125470579,0.2860433534457566,0.283430457428704
HCC,5629.6,2,NK_cytotoxic_T,2,Macrophage,2079,0.5,2799.0,0.0386812916407931,0.0644904651870692,0.1719010431253772,0.0458440100714007,-0.0585841233244919,0.0538566001409588,0.0559194127860003,0.1033125333058291,0.1594382273563337,0.1627387275884001
HCC,5629.6,2,NK_cytotoxic_T,2,NK_cytotoxic_T,3677,1.0,5623.0,0.0706524442849514,0.084235859603985,0.1719010325048456,0.0935434436388781,0.0382961061971699,0.3092156154917229,0.3028037061867189,0.22261186461073,0.1332405067643064,0.134065631822323
HCC,5629.6,5,NK_cytotoxic_T,2,B_cell,416,0.5253055608807534,2947.0,0.0407570627780908,0.0664252525583878,0.1722682602313634,0.0483996361826944,-0.0305506178958971,0.1191062722872056,0.1229995348757084,0.1525607676273493,0.1608124170959017,0.1592964564419714
HCC,5629.6,5,NK_cytotoxic_T,2,CD4_T,3305,0.7247796636776955,4054.0,0.0508055119182411,0.0729982985547619,0.1722682417764041,0.0634248091672982,0.0023544201212239,0.1275646436631122,0.1224482764560974,0.0924219194129097,0.0711640166066598,0.0704232631053075
HCC,5629.6,5,NK_cytotoxic_T,2,Endothelial_stromal,1137,0.3807307877431757,2136.0,0.0304965681288024,0.0571597427691906,0.1722682536379079,0.0355305475177591,-0.0579613454218294,0.129356233526848,0.1412944236765491,0.2022946131716308,0.1726472462919258,0.1812951127495736
HCC,5629.6,5,NK_cytotoxic_T,2,Hepatocyte,1415,0.2759459322922429,1546.0,0.0228406181023333,0.0488479535918766,0.1722682630374307,0.0255651327101686,-0.0812415885848807,0.0812761632413995,0.0923530121104584,0.183241744043825,0.2895484849006873,0.2809178452686523
HCC,5629.6,5,NK_cytotoxic_T,2,Macrophage,2079,0.2,1118.0,0.0167826765957607,0.0406953978784672,0.1722682606767422,0.0183858868763001,-0.1026045935255049,0.0168650622749745,0.0188116935692259,0.0616031283915312,0.1753518579131423,0.1767644576133955
HCC,5629.6,5,NK_cytotoxic_T,2,NK_cytotoxic_T,3677,1.0,5621.0,0.0706534472221147,0.0844158109519178,0.1722682336951224,0.0937468201877763,0.0702929077700422,0.5258316250064601,0.5020930593119606,0.3078778273527537,0.1304759771916828,0.1313028648210994
HCC,5629.6,10,NK_cytotoxic_T,2,B_cell,416,0.3981071705534972,2229.0,0.0318481178878375,0.0587178960142667,0.1724048750502283,0.0366751172684702,-0.0457738523280624,0.0959260727893384,0.1023222936744651,0.1421305794527869,0.1554747168249918,0.1596296743271899
HCC,5629.6,10,NK_cytotoxic_T,2,CD4_T,3305,0.6309573444801932,3522.0,0.045162354374395,0.0692649826228605,0.1724048868988962,0.0552424866750723,-0.0015572350205021,0.1178904539420374,0.1192179714842335,0.1142182300915469,0.0753926521042015,0.0771684223229833
HCC,5629.6,10,NK_cytotoxic_T,2,Endothelial_stromal,1137,0.1,558.0,0.0087492814245458,0.0267338025475608,0.1724048718634198,0.0093351099071984,-0.1155904217358909,0.011568367153423,0.0133096563970829,0.0592727962346775,0.2146957915969863,0.2109201248211299
HCC,5629.6,10,NK_cytotoxic_T,2,Hepatocyte,1415,0.251188643150958,1407.0,0.0209354719800213,0.046487018813733,0.1724048799611927,0.0232850756044115,-0.0748148923530587,0.1008396117442201,0.1159250383600848,0.25610744271848,0.2397634605106632,0.2460907194455459
HCC,5629.6,10,NK_cytotoxic_T,2,Macrophage,2079,0.1584893192461113,885.0,0.0134839212720832,0.0355352172600003,0.1724048717716962,0.0145956358910861,-0.1013403176893458,0.0170336017102563,0.018895574366843,0.0629967415478509,0.1847663051911108,0.1757150492215919
HCC,5629.6,10,NK_cytotoxic_T,2,NK_cytotoxic_T,3677,1.0,5621.0,0.0706508093599866,0.0844839154842276,0.1724048442596831,0.0938102612653117,0.089810069823248,0.6567418926607245,0.6303294657172905,0.3652742099546575,0.1299070737720462,0.1304760098615588
HCC,5629.6,20,NK_cytotoxic_T,2,B_cell,416,0.1657227008669993,926.0,0.0141402905421597,0.0367192401262271,0.1726936764440657,0.0153171818251861,-0.0855561766444651,0.0277518737263841,0.0306358581148758,0.0706835215694401,0.1696888059959244,0.1686353745725831
HCC,5629.6,20,NK_cytotoxic_T,2,CD4_T,3305,0.3017088168272581,1677.0,0.0234441808160472,0.0494401104674773,0.1726936525371159,0.0264678008852889,-0.0562153556745062,0.0163022830103961,0.0171312126549925,0.0431561496218008,0.0916485338306911,0.0904224087313922
HCC,5629.6,20,NK_cytotoxic_T,2,Endothelial_stromal,1137,0.5492802716530588,3085.0,0.0421170708350448,0.0673567649200656,0.1726936854738954,0.0514043610727372,0.0208682230390872,0.3429523710841708,0.3620868303802714,0.3972645321728318,0.1742479190412047,0.177373674576037
HCC,5629.6,20,NK_cytotoxic_T,2,Hepatocyte,1415,0.091028210151304,507.0,0.0079770176702246,0.0251466188005307,0.172693676466565,0.0084604523549132,-0.1027591598402778,0.012157634787414,0.0135046454598832,0.069474665837737,0.2419438400165786,0.2434635443650053
HCC,5629.6,20,NK_cytotoxic_T,2,Macrophage,2079,0.05,277.0,0.0044044044044044,0.0164850201193654,0.1726936727714202,0.0046057212326683,-0.1151677195127042,0.002141401581874,0.0022968258902358,0.0212758608779746,0.1911546299174524,0.1886851103512589
HCC,5629.6,20,NK_cytotoxic_T,2,NK_cytotoxic_T,3677,1.0,5623.0,0.0706632247145516,0.0846299672565784,0.1726936722887918,0.0939920297524198,0.1195413938186521,0.5986944358097607,0.5743446274997409,0.3981452699202155,0.1313162711981487,0.1314198874037232
HCC,5629.6,40,NK_cytotoxic_T,2,B_cell,416,0.2286525259636631,1280.0,0.0191459252206915,0.0442602286701761,0.1728518857976153,0.0211388711974247,-0.0564582753930824,0.0434031078768603,0.0460823120667899,0.0853715451229841,0.1492576011615646,0.1489983233367327
HCC,5629.6,40,NK_cytotoxic_T,2,CD4_T,3305,0.025,134.0,0.0021089745279941,0.0094416526708718,0.1728518831878499,0.0021865998578012,-0.1127501746059232,0.0005012704613416,0.0005012704613416,0.0044768637754308,0.1430522185539211,0.1440029039116381
HCC,5629.6,40,NK_cytotoxic_T,2,Endothelial_stromal,1137,0.0522819776295636,292.0,0.0046668027729848,0.0172164264411614,0.1728518816590009,0.004899051079647,-0.1038259382660759,0.0055831158280469,0.0062918085492541,0.0322887317857328,0.1891863861856774,0.1870084524570895
HCC,5629.6,40,NK_cytotoxic_T,2,Hepatocyte,1415,0.4781762498950184,2682.0,0.0375202004289551,0.0639016939898406,0.1728518736247547,0.0444164963240878,0.0216818269966958,0.3472594333915268,0.3719081119388795,0.4369004200300762,0.246659637356749,0.2413876549185003
HCC,5629.6,40,NK_cytotoxic_T,2,Macrophage,2079,0.1093362073943278,609.0,0.0094449589776692,0.0282263529382631,0.1728518810046774,0.010087275069212,-0.0878036969352887,0.0091611498107271,0.0100772647917999,0.0464107306449103,0.1533196204172644,0.1585570324788688
HCC,5629.6,40,NK_cytotoxic_T,2,NK_cytotoxic_T,3677,1.0,5623.0,0.0706552882300584,0.0847036217643038,0.1728518218912325,0.0940752368071975,0.1421325036618342,0.594091922631497,0.5651392321919347,0.3945517086408656,0.1185245363248232,0.1200456328971704
LUAD,2679.400000000001,natural,none,-1,B_cell,9484,,8849.5,0.2145910994258056,0.2421654459031639,0.5462988894660856,0.9138436119960404,0.1198765373160804,0.6610215788036056,0.6462715105162524,0.2263862332695984,0.2411909314394974,0.1730128380223982
