cohort,target_depth,spread,deep_type,seed,method,n_cells,n_genes_expressed,realised_spread,top_share,top_type,deep_wins,deep_type_share,shallowest_type,rho_depth_share,p_depth_share,rho_detection_share,markers_correct,markers_total,perm_p,null_mean,per_lineage
LUAD,2679.4000000000015,natural,none,-1,raw_mean,53308,18305,3.566100597381592,0.6610215788036056,B_cell,,,Fibroblast,0.8857142857142858,0.01884548104956266,0.942857142857143,23,36,0.0,6.0155,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,natural,none,-1,zscale_mean,53308,18305,3.566100597381592,0.6462715105162524,B_cell,,,Fibroblast,0.8857142857142858,0.01884548104956266,0.942857142857143,23,36,0.0,6.0085,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,natural,none,-1,lognorm_mean,53308,18305,3.566100597381592,0.36913411636164983,T_NK,,,Fibroblast,0.942857142857143,0.004804664723032055,0.8857142857142858,23,36,0.0,5.9685,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,natural,none,-1,pseudobulk_cpm,53308,18305,3.566100597381592,0.2411909314394974,B_cell,,,Fibroblast,0.6571428571428573,0.1561749271137024,0.7142857142857143,23,36,0.0,6.003,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,natural,none,-1,cpm_mean,53308,18305,3.566100597381592,0.2526085768915597,T_NK,,,Fibroblast,0.5428571428571429,0.26570262390670546,0.4285714285714286,23,36,0.0,6.017,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,B_cell,0,raw_mean,53308,18303,1.0159574747085571,0.28388788723160135,T_NK,0.0,0.20876359066819647,Fibroblast,,,0.7714285714285715,24,36,0.0,6.046,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,B_cell,0,zscale_mean,53308,18303,1.0159574747085571,0.2839425230836475,T_NK,0.0,0.2105665737857182,Fibroblast,,,0.7714285714285715,24,36,0.0,5.8955,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,B_cell,0,lognorm_mean,53308,18303,1.0159574747085571,0.30738130361142985,T_NK,0.0,0.21613943069442168,Fibroblast,,,0.8857142857142858,24,36,0.0,6.0005,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,B_cell,0,pseudobulk_cpm,53308,18303,1.0159574747085571,0.25219909304485605,T_NK,0.0,0.17751188329782003,Fibroblast,,,0.4285714285714286,24,36,0.0,6.012,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,B_cell,0,cpm_mean,53308,18303,1.0159574747085571,0.2472818663607059,T_NK,0.0,0.17368737365459214,Fibroblast,,,0.4285714285714286,24,36,0.0,5.9275,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,B_cell,0,raw_mean,53308,18300,2.0545732975006104,0.7239890710382514,B_cell,1.0,0.7239890710382514,Fibroblast,1.0,0.0,1.0,24,36,0.0,6.0575,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,2,B_cell,0,zscale_mean,53308,18300,2.0545732975006104,0.7158469945355191,B_cell,1.0,0.7158469945355191,Fibroblast,1.0,0.0,1.0,24,36,0.0,6.037,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,2,B_cell,0,lognorm_mean,53308,18300,2.0545732975006104,0.5351912568306011,B_cell,1.0,0.5351912568306011,Fibroblast,1.0,0.0,1.0,24,36,0.0,5.9915,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,2,B_cell,0,pseudobulk_cpm,53308,18300,2.0545732975006104,0.24327868852459017,T_NK,0.0,0.1718032786885246,Fibroblast,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,24,36,0.0,5.9965,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,B_cell,0,cpm_mean,53308,18300,2.0545732975006104,0.23797814207650272,T_NK,0.0,0.1696174863387978,Fibroblast,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,24,36,0.0,5.9365,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,B_cell,0,raw_mean,53308,18295,5.2289628982543945,0.8660289696638426,B_cell,1.0,0.8660289696638426,Fibroblast,0.9856107606091623,0.00030908566784966984,0.9856107606091623,12,36,0.0005,6.0365,B_cell 6/6; Endothelial 5/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.4000000000015,5,B_cell,0,zscale_mean,53308,18295,5.2289628982543945,0.8541678054113145,B_cell,1.0,0.8541678054113145,Fibroblast,1.0,0.0,1.0,13,36,0.0,6.043,B_cell 6/6; Endothelial 5/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.4000000000015,5,B_cell,0,lognorm_mean,53308,18295,5.2289628982543945,0.7224924842853239,B_cell,1.0,0.7224924842853239,Fibroblast,1.0,0.0,1.0,23,36,0.0,6.0095,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 3/6; T_NK 6/6
LUAD,2679.4000000000015,5,B_cell,0,pseudobulk_cpm,53308,18295,5.2289628982543945,0.22771248975129818,T_NK,0.0,0.1579666575567095,Fibroblast,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,24,36,0.0,5.9015,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,B_cell,0,cpm_mean,53308,18295,5.2289628982543945,0.22262913364307188,T_NK,0.0,0.15627220552063406,Fibroblast,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,24,36,0.0,6.0125,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,B_cell,0,raw_mean,53308,18292,10.653386116027832,0.9118193745899847,B_cell,1.0,0.9118193745899847,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,12,36,0.0,6.011,B_cell 6/6; Endothelial 4/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 1/6; T_NK 1/6
LUAD,2679.4000000000015,10,B_cell,0,zscale_mean,53308,18292,10.653386116027832,0.8986988847583643,B_cell,1.0,0.8986988847583643,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,15,36,0.0,5.969,B_cell 6/6; Endothelial 4/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 3/6; T_NK 1/6
LUAD,2679.4000000000015,10,B_cell,0,lognorm_mean,53308,18292,10.653386116027832,0.7975071069319921,B_cell,1.0,0.7975071069319921,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,17,36,0.0,6.0215,B_cell 6/6; Endothelial 4/6; Epithelial 2/6; Fibroblast 0/6; Macrophage 4/6; T_NK 1/6
LUAD,2679.4000000000015,10,B_cell,0,pseudobulk_cpm,53308,18292,10.653386116027832,0.2203148917559589,T_NK,0.0,0.14968292149573584,Fibroblast,-0.5428571428571429,0.26570262390670546,-0.5428571428571429,24,36,0.0,6.022,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,B_cell,0,cpm_mean,53308,18292,10.653386116027832,0.21659741963699977,T_NK,0.0,0.14776951672862454,Fibroblast,-0.5428571428571429,0.26570262390670546,-0.5428571428571429,24,36,0.0,6.002,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,B_cell,0,raw_mean,53308,18289,21.731706619262695,0.9378314834053256,B_cell,1.0,0.9378314834053256,Fibroblast,1.0,0.0,1.0,11,36,0.0,5.9805,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.4000000000015,20,B_cell,0,zscale_mean,53308,18289,21.731706619262695,0.9244901306796435,B_cell,1.0,0.9244901306796435,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,14,36,0.0,6.035,B_cell 6/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 2/6; T_NK 1/6
LUAD,2679.4000000000015,20,B_cell,0,lognorm_mean,53308,18289,21.731706619262695,0.8353655202580786,B_cell,1.0,0.8353655202580786,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,16,36,0.0,6.011,B_cell 6/6; Endothelial 0/6; Epithelial 6/6; Fibroblast 0/6; Macrophage 3/6; T_NK 1/6
LUAD,2679.4000000000015,20,B_cell,0,pseudobulk_cpm,53308,18289,21.731706619262695,0.1998469025097053,T_NK,0.0,0.13188255235387392,Fibroblast,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,22,36,0.0,5.997,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
