cohort,seed,mixture_variant,geneset,method,truth,n_genes,rmse,pearson_r,n_degenerate,deepest_type,bias_deepest,max_abs_bias_type,max_abs_bias,bias__B_cell,bias__CD4_T,bias__Endothelial_stromal,bias__Hepatocyte,bias__Macrophage,bias__NK_cytotoxic_T,bias__Endothelial,bias__Epithelial,bias__Fibroblast,bias__Mast,bias__Other_Myeloid,bias__T_NK
HCC,2,cellnorm,own,cpm_mean,fragfrac,1200,0.08802456155640666,0.8156167768020747,0,Endothelial_stromal,-0.11301364932453692,Endothelial_stromal,0.11301364932453692,-0.0734890179447093,0.09305578431942264,-0.11301364932453692,-0.001480427417718013,0.05566637062042716,0.03926093974711434,,,,,,
COAD,0,rawsum,common,raw_mean,cellfrac,1600,0.09838248324734644,0.6637409481292816,0,Mast,-0.019289508028980173,Fibroblast,0.12751375358542855,-0.005634449358838303,,,,-0.039337788536421316,,-0.012508526404604243,-0.012726837698732335,0.12751375358542855,-0.019289508028980173,-0.017853341881260466,-0.02016330167659177
COAD,0,rawsum,common,raw_mean,fragfrac,1600,0.17949448842069238,0.3533870063339563,0,Mast,-0.30018799052267203,Mast,0.30018799052267203,-0.06308828140279879,,,,0.07651705835646425,,0.007617097592257502,-0.050472826194181454,0.21274552478839365,-0.30018799052267203,0.02861908359002824,0.08825033379250873
COAD,0,rawsum,common,zscale_mean,cellfrac,1600,0.1647351488107457,0.31333396865043234,0,Mast,0.26865951619180306,Mast,0.26865951619180306,0.15154535834439106,,,,-0.13946000000000003,,0.04825641809640069,0.009083766890594648,-0.11768,0.26865951619180306,-0.09532488898152433,-0.12508017054166487
COAD,0,rawsum,common,zscale_mean,fragfrac,1600,0.10599974432009357,0.8119149959804728,0,Mast,-0.012238966301889056,B_cell,0.09409152630043056,0.09409152630043056,,,,-0.023605153107114432,,0.06838204209326243,-0.02866222160485445,-0.032448228797034843,-0.012238966301889056,-0.04885246351023567,-0.016666535072564492
COAD,0,rawsum,common,lognorm_mean,cellfrac,1600,0.11677385047768778,0.5128110676295556,0,Mast,0.10000233395211282,Fibroblast,0.13869581041694265,0.020793215105785624,,,,-0.10362888635807199,,-0.05299978096578412,0.01958614672392045,0.13869581041694265,0.10000233395211282,-0.024982502213710553,-0.09746633666119496
COAD,0,rawsum,common,lognorm_mean,fragfrac,1600,0.1332383406241384,0.6704911150355095,0,Mast,-0.1808961485415793,Fibroblast,0.22392758161990783,-0.03666061693817487,,,,0.012225960534813634,,-0.032874156968922395,-0.018159841771528653,0.22392758161990783,-0.1808961485415793,0.021489923257578158,0.010947298807905504
COAD,0,rawsum,common,lognorm_mean_expm1,cellfrac,1600,0.14656793343166633,0.33696433248093316,0,Mast,0.052396593897621774,Fibroblast,0.2798661862290779,0.004443368455906783,,,,-0.10997039641979012,,-0.08609709039388899,0.003508713810370278,0.2798661862290779,0.052396593897621774,-0.040419750537361215,-0.10372762504193649
COAD,0,rawsum,common,lognorm_mean_expm1,fragfrac,1600,0.18072141072305853,0.3831256481508785,0,Mast,-0.22850188859607026,Fibroblast,0.3650979574320432,-0.0530104635880537,,,,0.005884450473095478,,-0.06597146639702724,-0.034237274685078825,0.3650979574320432,-0.22850188859607026,0.006052674933927502,0.004686010427163992
COAD,0,rawsum,common,pseudobulk_cpm,cellfrac,1600,0.1482012359189954,0.5220100073582877,0,Mast,0.26030942353288533,Mast,0.26030942353288533,0.055755207005418195,,,,-0.12354719703372381,,-0.032482630851049035,0.030910443288427295,-0.03566813981927293,0.26030942353288533,-0.044558213879976834,-0.11071889224270812
COAD,0,rawsum,common,pseudobulk_cpm,fragfrac,1600,0.04939508735442513,0.9613842435586187,0,Mast,-0.02058905896080667,Fibroblast,0.04956363138369225,-0.0016986250385423042,,,,-0.007692350140838304,,-0.012357006854187287,-0.006835545207021818,0.04956363138369225,-0.02058905896080667,0.0019142115913119019,-0.00230525677360772
COAD,0,rawsum,common,depth_matched,cellfrac,1600,0.14529379087541497,0.2716336761684207,0,Mast,0.12166538421915812,Fibroblast,0.2248085739106948,0.029021897921666227,,,,-0.12882620066158437,,-0.0752681414770613,-0.0027249080969628837,0.2248085739106948,0.12166538421915812,-0.05279817970428333,-0.11587842611162713
COAD,0,rawsum,common,depth_matched,fragfrac,1600,0.1568479883012896,0.5242040833583923,0,Mast,-0.1592330982745339,Fibroblast,0.31004034511365997,-0.02843193412229425,,,,-0.012971353768698816,,-0.055142517480199535,-0.04047089659241198,0.31004034511365997,-0.1592330982745339,-0.006325754232994637,-0.007464790642526736
COAD,0,rawsum,common,cpm_mean,cellfrac,1600,0.14794040732704114,0.2579064194274646,0,Mast,0.1551449843652254,Fibroblast,0.2103852890476523,0.013491749015792325,,,,-0.1296296771036612,,-0.078286382770487,-0.012084371236198137,0.2103852890476523,0.1551449843652254,-0.040102959052960074,-0.11891863226536352
COAD,0,rawsum,common,cpm_mean,fragfrac,1600,0.15185281294555722,0.5598507918223025,0,Mast,-0.1257534981284667,Fibroblast,0.2956170602506174,-0.043962083028168175,,,,-0.013774830210775635,,-0.058160758773625254,-0.04983035973164724,0.2956170602506174,-0.1257534981284667,0.006369466418328627,-0.010504996796263075
COAD,0,rawsum,own,raw_mean,cellfrac,1545,0.0811763076445582,0.7529023305238892,0,Mast,-0.02553658339339441,Fibroblast,0.05921056605744916,-0.00852983964272691,,,,-0.016099298272943187,,-0.010557597241146481,0.018098357362839164,0.05921056605744916,-0.02553658339339441,-0.012013598102052356,-0.004572006768024961
COAD,0,rawsum,own,raw_mean,fragfrac,1545,0.17392687395967768,0.37858964915752447,0,Mast,-0.30643506588708647,Mast,0.30643506588708647,-0.0659836716866874,,,,0.09975554861994236,,0.009568026755715255,-0.019647631132609936,0.14444233726041428,-0.30643506588708647,0.03445882736923636,0.10384162870107551
COAD,0,rawsum,own,zscale_mean,cellfrac,1310,0.22869016817712,0.07591142449804347,0,Mast,0.18350064668278648,Epithelial,0.47700406746648466,-0.046696629057226983,,,,-0.13946000000000003,,-0.12290983600172498,0.47700406746648466,-0.11768,0.18350064668278648,-0.10571824909031909,-0.1280399999999999
COAD,0,rawsum,own,zscale_mean,fragfrac,1310,0.2023518600716217,0.4657241572323561,0,Mast,-0.09739783581090557,Epithelial,0.43925807897103547,-0.10415046110118752,,,,-0.023605153107114432,,-0.10278421200486325,0.43925807897103547,-0.032448228797034843,-0.09739783581090557,-0.059245823619030406,-0.01962636453089954
COAD,0,rawsum,own,lognorm_mean,cellfrac,1600,0.1448056936735497,0.37572324930824186,0,Mast,0.032689504473389246,Fibroblast,0.29900941145931026,0.005793045413683627,,,,-0.11510612212843062,,-0.059312750207717604,-0.017782377816619344,0.29900941145931026,0.032689504473389246,-0.04011665543215945,-0.10517405576145611
COAD,0,rawsum,own,lognorm_mean,fragfrac,1600,0.1824796126957051,0.38046917175129247,0,Mast,-0.24820897802030292,Fibroblast,0.3842411826622753,-0.05166078663027683,,,,0.0007487247644549107,,-0.039187126210855835,-0.05552836631206845,0.3842411826622753,-0.24820897802030292,0.006355770039129271,0.0032395797076443618
COAD,0,rawsum,own,lognorm_mean_expm1,cellfrac,1600,0.1603179733365547,0.2991242085740869,0,Mast,0.030938395614708528,Fibroblast,0.342078380105679,0.006792855712071149,,,,-0.11406652232266205,,-0.08769855521208783,-0.023079515428876096,0.342078380105679,0.030938395614708528,-0.04729485972425648,-0.10767017874457598
COAD,0,rawsum,own,lognorm_mean_expm1,fragfrac,1600,0.19733809727203908,0.307360351429168,0,Mast,-0.24996008687898358,Fibroblast,0.42731015130864386,-0.050660976331889325,,,,0.0017883245702234867,,-0.06757293121522609,-0.06082550392432518,0.42731015130864386,-0.24996008687898358,-0.0008224342529677603,0.0007434567245244197
COAD,0,rawsum,own,pseudobulk_cpm,cellfrac,1600,0.1535406536574196,0.5166053130725996,0,Mast,0.276309658213158,Mast,0.276309658213158,0.06553760360724255,,,,-0.1227475995706839,,-0.031864375875519775,0.048692996824584986,-0.07839665566214825,0.276309658213158,-0.04703965671908913,-0.11049197081754437
COAD,0,rawsum,own,pseudobulk_cpm,fragfrac,1600,0.041724537847741786,0.9727940535588372,0,Mast,-0.004588824280534108,Endothelial,0.011738751878658043,0.008083771563282056,,,,-0.006892752677798343,,-0.011738751878658043,0.010947008329135892,0.006835115540816895,-0.004588824280534108,-0.0005672312478004107,-0.002078335348443937
COAD,0,rawsum,own,depth_matched,cellfrac,1600,0.1316362342733623,0.2992616473799301,0,Mast,0.0769248636153899,Fibroblast,0.19769835999824614,0.039955934363159445,,,,-0.12278557653272176,,-0.04861314255723518,0.0034512355113625616,0.19769835999824614,0.0769248636153899,-0.0390419782827789,-0.10758969611542227
COAD,0,rawsum,own,depth_matched,fragfrac,1600,0.15985067104464618,0.4780044268843879,0,Mast,-0.20397361887830207,Fibroblast,0.2829301312012114,-0.017497897680801018,,,,-0.006930729639836181,,-0.02848751856037344,-0.03429475298408654,0.2829301312012114,-0.20397361887830207,0.007430447188509806,0.000823939353678165
COAD,0,rawsum,own,cpm_mean,cellfrac,1600,0.14794040732704114,0.2579064194274646,0,Mast,0.1551449843652254,Fibroblast,0.2103852890476523,0.013491749015792325,,,,-0.1296296771036612,,-0.078286382770487,-0.012084371236198137,0.2103852890476523,0.1551449843652254,-0.040102959052960074,-0.11891863226536352
COAD,0,rawsum,own,cpm_mean,fragfrac,1600,0.15185281294555722,0.5598507918223025,0,Mast,-0.1257534981284667,Fibroblast,0.2956170602506174,-0.043962083028168175,,,,-0.013774830210775635,,-0.058160758773625254,-0.04983035973164724,0.2956170602506174,-0.1257534981284667,0.006369466418328627,-0.010504996796263075
COAD,0,cellnorm,common,raw_mean,cellfrac,1600,0.1678061235866532,0.475887296074962,0,Mast,-0.1328942302479038,T_NK,0.1701064053032236,-0.09892834702883459,,,,0.14902329415955395,,-0.018071075271867222,-0.09260952609234054,0.08488226892304775,-0.1328942302479038,-0.061508789744878965,0.1701064053032236
COAD,0,cellnorm,common,raw_mean,fragfrac,1600,0.2840136897844329,-0.1847651244263756,0,Mast,-0.41379271274159585,Mast,0.41379271274159585,-0.1563821790727951,,,,0.2648781410524396,,0.0020545487249945173,-0.13035551458778966,0.17011404012601283,-0.41379271274159585,-0.015036364273590253,0.278520040772324
COAD,0,cellnorm,common,zscale_mean,cellfrac,1600,0.15114496990448353,0.4386888828797495,0,Mast,0.17199343594754735,Mast,0.17199343594754735,0.09969108799000337,,,,-0.10404022742582911,,0.15054941382888026,-0.0719937530213689,-0.11768,0.17199343594754735,-0.0963883124449512,-0.03213164487428167
COAD,0,cellnorm,common,zscale_mean,fragfrac,1600,0.16180238515495704,0.5562362907143095,0,Mast,-0.10890504654614475,Endothelial,0.170675037825742,0.042237255946042856,,,,0.011814619467056435,,0.170675037825742,-0.10973974151681803,-0.032448228797034843,-0.10890504654614475,-0.04991588697366254,0.0762819905948188
COAD,0,cellnorm,common,lognorm_mean,cellfrac,1600,0.10579630383800917,0.7189444138893483,0,Mast,-0.097329684820718,Macrophage,0.10850462346537784,-0.04528968814045424,,,,0.10850462346537784,,0.0426477541057443,-0.021575102436196047,-0.049452642992010507,-0.097329684820718,-0.024419541684125988,0.08691428250238278
COAD,0,cellnorm,common,lognorm_mean,fragfrac,1600,0.22459952425733395,0.0902968454713818,0,Mast,-0.37822816731440995,Mast,0.37822816731440995,-0.10274352018441477,,,,0.2243594703582633,,0.06277337810260608,-0.05932109093164516,0.03577912821095462,-0.37822816731440995,0.022052883787162716,0.19532791797148327
COAD,0,cellnorm,common,lognorm_mean_expm1,cellfrac,1600,0.10205096653502456,0.7014864114515122,0,Mast,-0.08578597876041608,Macrophage,0.0997975744569476,-0.04279359095687819,,,,0.0997975744569476,,-0.02224135297673464,-0.008638707062756023,0.03400576052984384,-0.08578597876041608,-0.030840516360709107,0.05649681113070264
COAD,0,cellnorm,common,lognorm_mean_expm1,fragfrac,1600,0.21917537328303416,0.08748856251724837,0,Mast,-0.36668446125410803,Mast,0.36668446125410803,-0.10024742300083872,,,,0.21565242134983315,,-0.002115728979872895,-0.04638469555820513,0.11923753173280897,-0.36668446125410803,0.015631909110579597,0.16491044659980317
COAD,0,cellnorm,common,pseudobulk_cpm,cellfrac,1600,0.11107108249053414,0.7023939225496593,0,Mast,-0.0967779365869519,Endothelial,0.10391124721736755,-0.027369885266367678,,,,0.0009789184702323516,,0.10391124721736755,-0.020850873735615897,0.04192219363017938,-0.0967779365869519,-0.01482262375981635,0.01300896003097255
COAD,0,cellnorm,common,pseudobulk_cpm,fragfrac,1600,0.21591048026266446,0.1775260119272185,0,Mast,-0.37767641908064387,Mast,0.37767641908064387,-0.08482371731032816,,,,0.1168337653631179,,0.1240368712142293,-0.058596862231064986,0.1271539648331445,-0.37767641908064387,0.03164980171147235,0.12142259550007306
COAD,0,cellnorm,common,depth_matched,cellfrac,1600,0.07048253200361307,0.8249041017347352,0,Mast,-0.009385210159690393,Other_Myeloid,0.03067506738061809,-0.006133241583887771,,,,0.007848202096504314,,0.026009176939219704,0.01657445224854613,-0.011783161910655584,-0.009385210159690393,-0.03067506738061809,0.007544849750581675
COAD,0,cellnorm,common,depth_matched,fragfrac,1600,0.1667871465794862,0.44396288494334807,0,Mast,-0.2902836926533824,Mast,0.2902836926533824,-0.06358707362784827,,,,0.12370304898938989,,0.04613480093608146,-0.021171536246902965,0.07344860929230958,-0.2902836926533824,0.015797358090670618,0.11595848521968218
COAD,0,cellnorm,common,cpm_mean,cellfrac,1600,0.06601505648752387,0.8383751869856684,0,Mast,0.007402885020202849,Endothelial,0.021988019522135957,-0.0037773457951373896,,,,-0.004841043706449357,,0.021988019522135957,0.006875252501228475,-0.0004824876861528482,0.007402885020202849,-0.018136221677059406,-0.009029058178768262
COAD,0,cellnorm,common,cpm_mean,fragfrac,1600,0.15746932619991896,0.506180670473023,0,Mast,-0.2734955974734893,Mast,0.2734955974734893,-0.06123117783909787,,,,0.11101380318643621,,0.04211364351899771,-0.030870735994220615,0.08474928351681228,-0.2734955974734893,0.02833620379422931,0.09938457729033218
COAD,0,cellnorm,own,raw_mean,cellfrac,1545,0.18842103284221987,0.4229448254665044,0,Mast,-0.1312589182433877,T_NK,0.2659480872089855,-0.1046983266257122,,,,0.22411660207435016,,-0.0005632627178716283,-0.11219185113300108,-0.07732033685893902,-0.1312589182433877,-0.06403199370442392,0.2659480872089855
COAD,0,cellnorm,own,raw_mean,fragfrac,1545,0.29934358048485965,-0.1996510542693433,0,Mast,-0.4121574007370797,Mast,0.4121574007370797,-0.16215215866967264,,,,0.33997144896723563,,0.019562361278990102,-0.14993783962845023,0.007911434344026119,-0.4121574007370797,-0.017559568233135238,0.37436172267808593
COAD,0,cellnorm,own,zscale_mean,cellfrac,1310,0.19277263134319894,0.1643412714361769,0,Mast,0.18239900802017497,Epithelial,0.3713410152427544,-0.029926584511839573,,,,-0.13435046348887944,,-0.06501230569772427,0.3713410152427544,-0.11768,0.18239900802017497,-0.0873211071193418,-0.11944956244514426
COAD,0,cellnorm,own,zscale_mean,fragfrac,1310,0.1739605712106248,0.5247221235188821,0,Mast,-0.09849947447351708,Epithelial,0.3335950267473054,-0.08738041655580009,,,,-0.018495616595993847,,-0.04488668170086253,0.3335950267473054,-0.032448228797034843,-0.09849947447351708,-0.040848681648053116,-0.011035926976043916
COAD,0,cellnorm,own,lognorm_mean,cellfrac,1600,0.10627539404289385,0.730077448134126,0,Mast,-0.09263550254765289,Macrophage,0.10752117218321297,-0.06916476827043973,,,,0.10752117218321297,,0.021404301972376683,-0.007102056793217019,-0.029858182008440707,-0.09263550254765289,-0.032530591419266196,0.10236562688342682
COAD,0,cellnorm,own,lognorm_mean,fragfrac,1600,0.22812471469652784,0.07763856469718264,0,Mast,-0.37353398504134483,Mast,0.37353398504134483,-0.1266186003144002,,,,0.22337601907609858,,0.04152992596923842,-0.04484804528866612,0.05537358919452445,-0.37353398504134483,0.013941834052022498,0.2107792623525272
COAD,0,cellnorm,own,lognorm_mean_expm1,cellfrac,1600,0.10003158093082744,0.7347726692006066,0,Mast,-0.08532055020491905,Macrophage,0.11707864062795,-0.056047943536849,,,,0.11707864062795,,-0.013374652214802156,0.010077644318880905,-0.02258635622500516,-0.08532055020491905,-0.03141273826395885,0.08158595549870334
COAD,0,cellnorm,own,lognorm_mean_expm1,fragfrac,1600,0.22166907216845907,0.09097669452034528,0,Mast,-0.36621903269861095,Mast,0.36621903269861095,-0.11350177558080952,,,,0.23293348752083565,,0.006750971782059591,-0.027668344176568202,0.06264541497796,-0.36621903269861095,0.015059687207329857,0.18999959096780375
COAD,0,cellnorm,own,pseudobulk_cpm,cellfrac,1600,0.11627991913113964,0.6789922939087212,0,Mast,-0.051362246050058936,Endothelial,0.1596954302493735,-0.03309870811656552,,,,0.03981964348896696,,0.1596954302493735,-0.07452076022713347,-0.08363829796828633,-0.051362246050058936,-0.025040813876474947,0.06814575250017879
COAD,0,cellnorm,own,pseudobulk_cpm,fragfrac,1600,0.21620130525025347,0.18548217561398436,0,Mast,-0.332260728543751,Mast,0.332260728543751,-0.09055254016052604,,,,0.15567449038185255,,0.17982105424623523,-0.11226674872258256,0.001593473234678802,-0.332260728543751,0.021431611594813767,0.1765593879692793
COAD,0,cellnorm,own,depth_matched,cellfrac,1600,0.08041102341070892,0.7858870404658441,0,Mast,0.00644022894856485,Fibroblast,0.07547797065814922,0.0032798612006236117,,,,0.008529602686934708,,0.029218110543153406,0.02345701299668765,-0.07547797065814922,0.00644022894856485,-0.014918120146123521,0.01947127442830851
COAD,0,cellnorm,own,depth_matched,fragfrac,1600,0.16424050579655225,0.47306244617158905,0,Mast,-0.274458253545127,Mast,0.274458253545127,-0.05417397084333687,,,,0.12438444957982026,,0.049343734540015144,-0.014288975498761451,0.009753800544815918,-0.274458253545127,0.03155430532516518,0.12788490989740897
COAD,0,cellnorm,own,cpm_mean,cellfrac,1600,0.06601505648752387,0.8383751869856684,0,Mast,0.007402885020202849,Endothelial,0.021988019522135957,-0.0037773457951373896,,,,-0.004841043706449357,,0.021988019522135957,0.006875252501228475,-0.0004824876861528482,0.007402885020202849,-0.018136221677059406,-0.009029058178768262
COAD,0,cellnorm,own,cpm_mean,fragfrac,1600,0.15746932619991896,0.506180670473023,0,Mast,-0.2734955974734893,Mast,0.2734955974734893,-0.06123117783909787,,,,0.11101380318643621,,0.04211364351899771,-0.030870735994220615,0.08474928351681228,-0.2734955974734893,0.02833620379422931,0.09938457729033218
COAD,1,rawsum,common,raw_mean,cellfrac,1600,0.09022073170511237,0.7125043112245243,0,Mast,-0.012871130290929208,Fibroblast,0.08349686443232494,0.0014283608996428006,,,,-0.019204352584491467,,-0.008377067944900007,-0.024365373600711705,0.08349686443232494,-0.012871130290929208,-0.002517773876888031,-0.017589527034047325
COAD,1,rawsum,common,raw_mean,fragfrac,1600,0.1762093673667838,0.4146413986262969,0,Mast,-0.31244367581484317,Mast,0.31244367581484317,-0.054179137104255155,,,,0.07434928198965184,,0.03163604087712298,-0.04726595157468525,0.1543932807458406,-0.31244367581484317,0.04276598187922389,0.11074417900194417
COAD,1,rawsum,common,zscale_mean,cellfrac,1600,0.1592979591888163,0.4013216249450224,0,Mast,0.3053170248756632,Mast,0.3053170248756632,0.10141269988650733,,,,-0.10843975051119363,,0.02243627377747437,0.0015330783071537462,-0.09723264077014118,0.3053170248756632,-0.09098788245953485,-0.13403880310592897
COAD,1,rawsum,common,zscale_mean,fragfrac,1600,0.09623144616970734,0.8577975445635522,0,Mast,0.0057444793517493695,Endothelial,0.062449382599497366,0.04580520188260941,,,,-0.014886115937050366,,0.062449382599497366,-0.021367499666819806,-0.026336224456625586,0.0057444793517493695,-0.04570412670342295,-0.005705097069937466
COAD,1,rawsum,common,lognorm_mean,cellfrac,1600,0.1738265940960823,0.25244096416059447,0,Mast,0.0376409446325556,Fibroblast,0.362544897176924,-0.013569893363263403,,,,-0.09416609047429995,,-0.07751421314444562,-0.040469899538628784,0.362544897176924,0.0376409446325556,-0.051688560196005914,-0.12277718509283594
COAD,1,rawsum,common,lognorm_mean,fragfrac,1600,0.20936090278017322,0.2928434106938247,0,Mast,-0.2619316008913583,Fibroblast,0.4334413134904397,-0.06917739136716132,,,,-0.0006124559001566674,,-0.03750110432242262,-0.06337047751260232,0.4334413134904397,-0.2619316008913583,-0.006404804439893993,0.005556520943155525
COAD,1,rawsum,common,lognorm_mean_expm1,cellfrac,1600,0.1781061501175621,0.21733141685320115,0,Mast,0.033976762359184946,Fibroblast,0.37358323436794527,-0.0079964272989143,,,,-0.09420492460270007,,-0.0974762483262604,-0.03193751773789954,0.37358323436794527,0.033976762359184946,-0.051610667833207016,-0.12433421092814885
COAD,1,rawsum,common,lognorm_mean_expm1,fragfrac,1600,0.21343120300992982,0.2675605840123489,0,Mast,-0.265595783164729,Fibroblast,0.44447965068146084,-0.06360392530281223,,,,-0.0006512900285567759,,-0.057463139504237405,-0.05483809571187307,0.44447965068146084,-0.265595783164729,-0.006326912077095083,0.003999495107842613
COAD,1,rawsum,common,pseudobulk_cpm,cellfrac,1600,0.1533585745885399,0.5357957381018393,0,Mast,0.29318052456539917,Mast,0.29318052456539917,0.05585137854593112,,,,-0.09652391542193296,,-0.035690312939443074,-0.000982060297463669,-0.04177700271171358,0.29318052456539917,-0.043646006320808305,-0.13041260541996855
COAD,1,rawsum,common,pseudobulk_cpm,fragfrac,1600,0.04795322257385311,0.9664940191532684,0,Mast,-0.006392020958514829,Fibroblast,0.029119413601802046,0.00024388054203319757,,,,-0.00297028084778964,,0.004322795882579925,-0.023882638271437204,0.029119413601802046,-0.006392020958514829,0.0016377494353036549,-0.0020788993839771486
COAD,1,rawsum,common,depth_matched,cellfrac,1600,0.1687258705190164,0.19401570100477952,0,Mast,0.12502978695079286,Fibroblast,0.29882582918476785,0.008862987611305755,,,,-0.10495973921015263,,-0.08718807033646883,-0.034391905070560655,0.29882582918476785,0.12502978695079286,-0.06678924882244026,-0.13938964030724393
COAD,1,rawsum,common,depth_matched,fragfrac,1600,0.18172020325385063,0.43359361648697936,0,Mast,-0.17454275857312118,Fibroblast,0.3697222454982834,-0.046744510392592156,,,,-0.011406104636009353,,-0.04717496151444583,-0.057292483044534215,0.3697222454982834,-0.17454275857312118,-0.021505493066328298,-0.011055934271252526
COAD,1,rawsum,common,cpm_mean,cellfrac,1600,0.1716302722052852,0.18942400811265708,0,Mast,0.16218494583239287,Fibroblast,0.28251540272708087,0.0039125331577077845,,,,-0.1056692050506089,,-0.09244864426507388,-0.047245928157848685,0.28251540272708087,0.16218494583239287,-0.0610717427749597,-0.14217736146869014
COAD,1,rawsum,common,cpm_mean,fragfrac,1600,0.17561880183780337,0.47971546596237324,0,Mast,-0.1373875996915211,Fibroblast,0.35341181904059654,-0.05169496484619014,,,,-0.012115570476465607,,-0.05243553544305089,-0.07014650613182219,0.35341181904059654,-0.1373875996915211,-0.015787987018847795,-0.013843655432698712
COAD,1,rawsum,own,raw_mean,cellfrac,1540,0.07644708213828089,0.7856316009313364,0,Mast,0.0007816008632872725,Fibroblast,0.043148724949361304,-0.0017658152143059957,,,,-0.017789161554375127,,-0.00394045484931644,-0.020113027602397988,0.043148724949361304,0.0007816008632872725,0.0008336592496495291,-0.0011555258419025612
COAD,1,rawsum,own,raw_mean,fragfrac,1540,0.1666537083399605,0.4800959344876241,0,Mast,-0.2987909446606266,Mast,0.2987909446606266,-0.057373313218203915,,,,0.0757644730197682,,0.03607265397270654,-0.04301360557637153,0.11404514126287704,-0.2987909446606266,0.04611741500576147,0.12717818019408889
COAD,1,rawsum,own,zscale_mean,cellfrac,1302,0.22175095711946702,0.10455623512032727,0,Mast,0.20566895980370056,Epithelial,0.4437205810003727,-0.05016538858760538,,,,-0.11083999999999994,,-0.12436132301808187,0.4437205810003727,-0.09777999999999996,0.20566895980370056,-0.11494282919838607,-0.15129999999999996
COAD,1,rawsum,own,zscale_mean,fragfrac,1302,0.19516533585327794,0.5018677861736555,0,Mast,-0.09390358572021333,Epithelial,0.4208200030263993,-0.10577288659150329,,,,-0.017286365425856667,,-0.08434821419605887,0.4208200030263993,-0.026883583686484358,-0.09390358572021333,-0.06965907344227422,-0.02296629396400851
COAD,1,rawsum,own,lognorm_mean,cellfrac,1600,0.15210578544321215,0.3269809268713838,0,Mast,0.05367860799181939,Fibroblast,0.31035596230503537,-0.0019388779286640253,,,,-0.09324687020358052,,-0.06740458436675391,-0.037033153941678415,0.31035596230503537,0.05367860799181939,-0.042476523510840705,-0.12193456034533727
COAD,1,rawsum,own,lognorm_mean,fragfrac,1600,0.18413580710773308,0.4078371203809629,0,Mast,-0.2458939375320945,Fibroblast,0.3812523786185511,-0.05754637593256194,,,,0.00030676437056281064,,-0.0273914755447309,-0.05993373191565193,0.3812523786185511,-0.2458939375320945,0.00280723224527123,0.006399145690654244
COAD,1,rawsum,own,lognorm_mean_expm1,cellfrac,1600,0.17350112781671703,0.22827900073448953,0,Mast,0.036927204214716874,Fibroblast,0.3774683171641944,-0.0035655295814979184,,,,-0.09442921803663187,,-0.09687948868654156,-0.039640555263860275,0.3774683171641944,0.036927204214716874,-0.05305689690861257,-0.1268238329017668
COAD,1,rawsum,own,lognorm_mean_expm1,fragfrac,1600,0.2076943744557455,0.29124743273296577,0,Mast,-0.2626453413091971,Fibroblast,0.4483647334777098,-0.059173027585395846,,,,-0.0008755834624885445,,-0.056866379864518535,-0.06254113323783385,0.4483647334777098,-0.2626453413091971,-0.00777314115250065,0.0015098731342246836
COAD,1,rawsum,own,pseudobulk_cpm,cellfrac,1600,0.1623721793626759,0.5209976471934495,0,Mast,0.33322666020169334,Mast,0.33322666020169334,0.05152088867816138,,,,-0.09984443393017427,,-0.04036161817294576,-0.008900014249991008,-0.058670349699922034,0.33322666020169334,-0.046283387492921726,-0.13068774533389985
COAD,1,rawsum,own,pseudobulk_cpm,fragfrac,1600,0.04211833945826628,0.975056260022497,0,Mast,0.03365411467777939,Mast,0.03365411467777939,-0.004086609325736565,,,,-0.006290799356030991,,-0.0003485093509227638,-0.031800592223964544,0.012226066613593621,0.03365411467777939,-0.000999631736809791,-0.00235403929790835
COAD,1,rawsum,own,depth_matched,cellfrac,1600,0.12730012793859918,0.3221201267655337,0,Mast,0.10107000931607737,Fibroblast,0.16786144137964487,0.05099182463726027,,,,-0.0934210609726668,,-0.061717757129309596,-0.006167818682919715,0.16786144137964487,0.10107000931607737,-0.02665249377160805,-0.13196414477647836
COAD,1,rawsum,own,depth_matched,fragfrac,1600,0.14680412635578538,0.6207621080216633,0,Mast,-0.1985025362078365,Fibroblast,0.23875785769316052,-0.004615673366637677,,,,0.00013257360147655742,,-0.021704648307286568,-0.02906839665689325,0.23875785769316052,-0.1985025362078365,0.018631261984503867,-0.003630438740486864
COAD,1,rawsum,own,cpm_mean,cellfrac,1600,0.1716302722052852,0.18942400811265708,0,Mast,0.16218494583239287,Fibroblast,0.28251540272708087,0.0039125331577077845,,,,-0.1056692050506089,,-0.09244864426507388,-0.047245928157848685,0.28251540272708087,0.16218494583239287,-0.0610717427749597,-0.14217736146869014
COAD,1,rawsum,own,cpm_mean,fragfrac,1600,0.17561880183780337,0.47971546596237324,0,Mast,-0.1373875996915211,Fibroblast,0.35341181904059654,-0.05169496484619014,,,,-0.012115570476465607,,-0.05243553544305089,-0.07014650613182219,0.35341181904059654,-0.1373875996915211,-0.015787987018847795,-0.013843655432698712
COAD,1,cellnorm,common,raw_mean,cellfrac,1600,0.16577237724244556,0.47805806146349983,0,Mast,-0.14809134460126178,T_NK,0.23736164690716272,-0.07370997415929412,,,,0.1482626908748481,,0.015569853655305492,-0.08787385826011823,-0.02643439703884503,-0.14809134460126178,-0.06508461737779712,0.23736164690716272
