cohort,mixture_variant,geneset,method,cell_type,bias_cellfrac,bias_fragfrac,mean_true_cellfrac,mean_true_fragfrac,mean_est,median_true_depth,is_deepest
HCC,rawsum,own,cpm_mean,Hepatocyte,0.029898080341645615,0.018650410157035977,0.17327333333333333,0.18452100351794298,0.20317141367497893,12522.0,0
HCC,rawsum,own,cpm_mean,Macrophage,-0.022004756966719895,0.015774900782528824,0.17378666666666667,0.13600700891741796,0.15178190969994676,8737.0,0
HCC,rawsum,own,cpm_mean,NK_cytotoxic_T,-0.03370144205988523,-0.005553760466459536,0.16723333333333334,0.13908565173990764,0.1335318912734481,7835.0,0
HCC,rawsum,own,depth_matched,B_cell,-0.023504350176421242,-0.04587033980373809,0.16850666666666667,0.19087265629398353,0.14500231649024542,8039.5,0
HCC,rawsum,own,depth_matched,CD4_T,0.003673724255773683,0.05787861388361717,0.16012,0.1059151103721565,0.16379372425577368,6643.0,0
HCC,rawsum,own,depth_matched,Endothelial_stromal,0.06404790694332986,-0.022470662215261544,0.15708,0.2435985691585914,0.22112790694332987,13435.0,1
HCC,rawsum,own,depth_matched,Hepatocyte,0.021911107172309117,0.010663436987699481,0.17327333333333333,0.18452100351794298,0.19518444050564246,12522.0,0
HCC,rawsum,own,depth_matched,Macrophage,-0.025724337411122747,0.012055320338125975,0.17378666666666667,0.13600700891741796,0.1480623292555439,8737.0,0
HCC,rawsum,own,depth_matched,NK_cytotoxic_T,-0.04040405078386867,-0.012256369190442984,0.16723333333333334,0.13908565173990764,0.12682928254946466,7835.0,0
HCC,rawsum,own,lognorm_mean,B_cell,-0.01861981226578571,-0.04098580189310256,0.16850666666666667,0.19087265629398353,0.14988685440088095,8039.5,0
HCC,rawsum,own,lognorm_mean,CD4_T,-0.019215254035483884,0.034989635592359604,0.16012,0.1059151103721565,0.1409047459645161,6643.0,0
HCC,rawsum,own,lognorm_mean,Endothelial_stromal,0.07075254684259202,-0.015766022315999384,0.15708,0.2435985691585914,0.227832546842592,13435.0,1
HCC,rawsum,own,lognorm_mean,Hepatocyte,0.02534516224575336,0.01409749206114372,0.17327333333333333,0.18452100351794298,0.1986184955790867,12522.0,0
HCC,rawsum,own,lognorm_mean,Macrophage,-0.026435487577508666,0.011344170171740057,0.17378666666666667,0.13600700891741796,0.147351179089158,8737.0,0
HCC,rawsum,own,lognorm_mean,NK_cytotoxic_T,-0.03182715520956712,-0.0036794736161414356,0.16723333333333334,0.13908565173990764,0.1354061781237662,7835.0,0
HCC,rawsum,own,lognorm_mean_expm1,B_cell,-0.023601354925891847,-0.0459673445532087,0.16850666666666667,0.19087265629398353,0.1449053117407748,8039.5,0
HCC,rawsum,own,lognorm_mean_expm1,CD4_T,0.007577972266412711,0.0617828618942562,0.16012,0.1059151103721565,0.1676979722664127,6643.0,0
HCC,rawsum,own,lognorm_mean_expm1,Endothelial_stromal,0.06307653276980107,-0.023442036388790336,0.15708,0.2435985691585914,0.22015653276980107,13435.0,1
HCC,rawsum,own,lognorm_mean_expm1,Hepatocyte,0.012809909832513379,0.0015622396479037398,0.17327333333333333,0.18452100351794298,0.1860832431658467,12522.0,0
HCC,rawsum,own,lognorm_mean_expm1,Macrophage,-0.02675943726704481,0.011020220482203913,0.17378666666666667,0.13600700891741796,0.14702722939962187,8737.0,0
HCC,rawsum,own,lognorm_mean_expm1,NK_cytotoxic_T,-0.033103622675790506,-0.004955941082364815,0.16723333333333334,0.13908565173990764,0.1341297106575428,7835.0,0
HCC,rawsum,own,pseudobulk_cpm,B_cell,0.013389132228709922,-0.008976857398606928,0.16850666666666667,0.19087265629398353,0.1818957988953766,8039.5,0
HCC,rawsum,own,pseudobulk_cpm,CD4_T,-0.048751145588521526,0.005453744039321958,0.16012,0.1059151103721565,0.11136885441147847,6643.0,0
HCC,rawsum,own,pseudobulk_cpm,Endothelial_stromal,0.08033045693830394,-0.006188112220287461,0.15708,0.2435985691585914,0.23741045693830395,13435.0,1
HCC,rawsum,own,pseudobulk_cpm,Hepatocyte,0.018066042012681565,0.006818371828071927,0.17327333333333333,0.18452100351794298,0.19133937534601492,12522.0,0
HCC,rawsum,own,pseudobulk_cpm,Macrophage,-0.03277857988279164,0.005001077866457078,0.17378666666666667,0.13600700891741796,0.14100808678387503,8737.0,0
HCC,rawsum,own,pseudobulk_cpm,NK_cytotoxic_T,-0.030255905708382266,-0.0021082241149565735,0.16723333333333334,0.13908565173990764,0.13697742762495108,7835.0,0
HCC,rawsum,own,raw_mean,B_cell,-0.0013349272146570609,-0.02370091684197391,0.16850666666666667,0.19087265629398353,0.16717173945200958,8039.5,0
HCC,rawsum,own,raw_mean,CD4_T,0.007960092576331155,0.06216498220417465,0.16012,0.1059151103721565,0.16808009257633114,6643.0,0
HCC,rawsum,own,raw_mean,Endothelial_stromal,-0.015245355811207704,-0.10176392496979911,0.15708,0.2435985691585914,0.1418346441887923,13435.0,1
HCC,rawsum,own,raw_mean,Hepatocyte,0.006679386593344663,-0.004568283591264976,0.17327333333333333,0.18452100351794298,0.179952719926678,12522.0,0
HCC,rawsum,own,raw_mean,Macrophage,0.003220618874966768,0.04100027662421549,0.17378666666666667,0.13600700891741796,0.17700728554163342,8737.0,0
HCC,rawsum,own,raw_mean,NK_cytotoxic_T,-0.0012798150187778245,0.02686786657464786,0.16723333333333334,0.13908565173990764,0.1659535183145555,7835.0,0
HCC,rawsum,own,zscale_mean,B_cell,-0.10493047793218736,-0.12729646755950422,0.16850666666666667,0.19087265629398353,0.06357618873447929,8039.5,0
HCC,rawsum,own,zscale_mean,CD4_T,-0.16012,-0.1059151103721565,0.16012,0.1059151103721565,0.0,6643.0,0
HCC,rawsum,own,zscale_mean,Endothelial_stromal,-0.007299974738917877,-0.09381854389750928,0.15708,0.2435985691585914,0.14978002526108214,13435.0,1
HCC,rawsum,own,zscale_mean,Hepatocyte,-0.04008010215853643,-0.051327772343146075,0.17327333333333333,0.18452100351794298,0.1331932311747969,12522.0,0
HCC,rawsum,own,zscale_mean,Macrophage,-0.030063027700394377,0.0077166300488543445,0.17378666666666667,0.13600700891741796,0.1437236389662723,8737.0,0
HCC,rawsum,own,zscale_mean,NK_cytotoxic_T,0.3424935825300361,0.37064126412346177,0.16723333333333334,0.13908565173990764,0.5097269158633694,7835.0,0
LUAD,cellnorm,common,cpm_mean,B_cell,-0.004498501723186633,-0.05276748161897061,0.16041333333333335,0.20868231322911732,0.1559148316101467,9039.5,0
LUAD,cellnorm,common,cpm_mean,Endothelial,0.0009613828624548959,0.002030877185233587,0.16918,0.16811050567722133,0.1701413828624549,7665.0,0
LUAD,cellnorm,common,cpm_mean,Epithelial,0.00015226889323910407,-0.015381942906313633,0.16791333333333333,0.18344754513288605,0.16806560222657244,8769.5,0
LUAD,cellnorm,common,cpm_mean,Fibroblast,0.00012906493301252707,0.06885726111388339,0.1742,0.10547180381912914,0.17432906493301253,3007.5,0
LUAD,cellnorm,common,cpm_mean,Macrophage,-0.0011616695877633026,0.021236710432266413,0.16065333333333331,0.13825495331330362,0.15949166374557003,6523.0,0
LUAD,cellnorm,common,cpm_mean,T_NK,0.004417454622243407,-0.023975424206099147,0.16764,0.19603287882834255,0.1720574546222434,10606.0,1
LUAD,cellnorm,common,depth_matched,B_cell,-0.02723830716219161,-0.07550728705797559,0.16041333333333335,0.20868231322911732,0.1331750261711417,9039.5,0
LUAD,cellnorm,common,depth_matched,Endothelial,-0.0010568911462443883,1.2603176534303322e-05,0.16918,0.16811050567722133,0.16812310885375562,7665.0,0
LUAD,cellnorm,common,depth_matched,Epithelial,-0.006459423139740746,-0.02199363493929348,0.16791333333333333,0.18344754513288605,0.1614539101935926,8769.5,0
LUAD,cellnorm,common,depth_matched,Fibroblast,0.06568145406510166,0.1344096502459725,0.1742,0.10547180381912914,0.23988145406510167,3007.5,0
LUAD,cellnorm,common,depth_matched,Macrophage,-0.008960520643284772,0.01343785937674494,0.16065333333333331,0.13825495331330362,0.15169281269004856,6523.0,0
LUAD,cellnorm,common,depth_matched,T_NK,-0.02196631197364014,-0.050359190801982694,0.16764,0.19603287882834255,0.14567368802635985,10606.0,1
LUAD,cellnorm,common,lognorm_mean,B_cell,-0.06943857523201492,-0.1177075551277989,0.16041333333333335,0.20868231322911732,0.0909747581013184,9039.5,0
LUAD,cellnorm,common,lognorm_mean,Endothelial,-0.03118467927841199,-0.0301151849556333,0.16918,0.16811050567722133,0.13799532072158802,7665.0,0
LUAD,cellnorm,common,lognorm_mean,Epithelial,-0.0746404138762453,-0.09017462567579804,0.16791333333333333,0.18344754513288605,0.09327291945708803,8769.5,0
LUAD,cellnorm,common,lognorm_mean,Fibroblast,0.24204772680572276,0.3107759229865936,0.1742,0.10547180381912914,0.41624772680572275,3007.5,0
LUAD,cellnorm,common,lognorm_mean,Macrophage,-0.042358924511660255,-0.01996054449163054,0.16065333333333331,0.13825495331330362,0.11829440882167307,6523.0,0
LUAD,cellnorm,common,lognorm_mean,T_NK,-0.024425133907390283,-0.05281801273573283,0.16764,0.19603287882834255,0.14321486609260972,10606.0,1
LUAD,cellnorm,common,lognorm_mean_expm1,B_cell,-0.03287826677020054,-0.08114724666598452,0.16041333333333335,0.20868231322911732,0.1275350665631328,9039.5,0
LUAD,cellnorm,common,lognorm_mean_expm1,Endothelial,-0.0509821465658963,-0.04991265224311761,0.16918,0.16811050567722133,0.11819785343410372,7665.0,0
LUAD,cellnorm,common,lognorm_mean_expm1,Epithelial,0.0201909324845962,0.004656720685043463,0.16791333333333333,0.18344754513288605,0.18810426581792952,8769.5,0
LUAD,cellnorm,common,lognorm_mean_expm1,Fibroblast,0.09101828566315392,0.15974648184402482,0.1742,0.10547180381912914,0.2652182856631539,3007.5,0
LUAD,cellnorm,common,lognorm_mean_expm1,Macrophage,0.03981857144785077,0.062216951467880484,0.16065333333333331,0.13825495331330362,0.2004719047811841,6523.0,0
LUAD,cellnorm,common,lognorm_mean_expm1,T_NK,-0.06716737625950406,-0.09556025508784662,0.16764,0.19603287882834255,0.10047262374049594,10606.0,1
LUAD,cellnorm,common,pseudobulk_cpm,B_cell,-0.06789915263835962,-0.11616813253414358,0.16041333333333335,0.20868231322911732,0.09251418069497372,9039.5,0
LUAD,cellnorm,common,pseudobulk_cpm,Endothelial,-0.009515268229950196,-0.008445773907171506,0.16918,0.16811050567722133,0.1596647317700498,7665.0,0
LUAD,cellnorm,common,pseudobulk_cpm,Epithelial,-0.014478867329057073,-0.03001307912860981,0.16791333333333333,0.18344754513288605,0.15343446600427627,8769.5,0
LUAD,cellnorm,common,pseudobulk_cpm,Fibroblast,0.15285220335240823,0.2215803995332791,0.1742,0.10547180381912914,0.3270522033524082,3007.5,0
LUAD,cellnorm,common,pseudobulk_cpm,Macrophage,0.04406179719035826,0.06646017721038797,0.16065333333333331,0.13825495331330362,0.20471513052369159,6523.0,0
LUAD,cellnorm,common,pseudobulk_cpm,T_NK,-0.10502071234539959,-0.13341359117374216,0.16764,0.19603287882834255,0.0626192876546004,10606.0,1
LUAD,cellnorm,common,raw_mean,B_cell,-0.10446371363139732,-0.1527326935271813,0.16041333333333335,0.20868231322911732,0.055949619701936,9039.5,0
LUAD,cellnorm,common,raw_mean,Endothelial,-0.034443525923745145,-0.033374031600966456,0.16918,0.16811050567722133,0.13473647407625486,7665.0,0
LUAD,cellnorm,common,raw_mean,Epithelial,-0.052248121342546375,-0.06778233314209911,0.16791333333333333,0.18344754513288605,0.11566521199078696,8769.5,0
LUAD,cellnorm,common,raw_mean,Fibroblast,0.285422866092624,0.35415106227349485,0.1742,0.10547180381912914,0.459622866092624,3007.5,0
LUAD,cellnorm,common,raw_mean,Macrophage,0.029854755542812653,0.05225313556284237,0.16065333333333331,0.13825495331330362,0.19050808887614598,6523.0,0
LUAD,cellnorm,common,raw_mean,T_NK,-0.1241222607377478,-0.15251513956609034,0.16764,0.19603287882834255,0.04351773926225221,10606.0,1
LUAD,cellnorm,common,zscale_mean,B_cell,0.07241831393182206,0.02414933403603808,0.16041333333333335,0.20868231322911732,0.23283164726515543,9039.5,0
LUAD,cellnorm,common,zscale_mean,Endothelial,-0.03262757194710874,-0.03155807762433004,0.16918,0.16811050567722133,0.13655242805289128,7665.0,0
LUAD,cellnorm,common,zscale_mean,Epithelial,-0.030951029832756684,-0.04648524163230942,0.16791333333333333,0.18344754513288605,0.13696230350057667,8769.5,0
LUAD,cellnorm,common,zscale_mean,Fibroblast,-0.1742,-0.10547180381912914,0.1742,0.10547180381912914,0.0,3007.5,0
LUAD,cellnorm,common,zscale_mean,Macrophage,0.012059506577098493,0.03445788659712821,0.16065333333333331,0.13825495331330362,0.17271283991043182,6523.0,0
LUAD,cellnorm,common,zscale_mean,T_NK,0.15330078127094485,0.1249079024426023,0.16764,0.19603287882834255,0.3209407812709449,10606.0,1
LUAD,cellnorm,own,cpm_mean,B_cell,-0.004498501723186633,-0.05276748161897061,0.16041333333333335,0.20868231322911732,0.1559148316101467,9039.5,0
LUAD,cellnorm,own,cpm_mean,Endothelial,0.0009613828624548959,0.002030877185233587,0.16918,0.16811050567722133,0.1701413828624549,7665.0,0
LUAD,cellnorm,own,cpm_mean,Epithelial,0.00015226889323910407,-0.015381942906313633,0.16791333333333333,0.18344754513288605,0.16806560222657244,8769.5,0
LUAD,cellnorm,own,cpm_mean,Fibroblast,0.00012906493301252707,0.06885726111388339,0.1742,0.10547180381912914,0.17432906493301253,3007.5,0
LUAD,cellnorm,own,cpm_mean,Macrophage,-0.0011616695877633026,0.021236710432266413,0.16065333333333331,0.13825495331330362,0.15949166374557003,6523.0,0
LUAD,cellnorm,own,cpm_mean,T_NK,0.004417454622243407,-0.023975424206099147,0.16764,0.19603287882834255,0.1720574546222434,10606.0,1
LUAD,cellnorm,own,depth_matched,B_cell,-0.02609510399103876,-0.07436408388682274,0.16041333333333335,0.20868231322911732,0.13431822934229457,9039.5,0
LUAD,cellnorm,own,depth_matched,Endothelial,-0.000932532350005811,0.00013696197277288046,0.16918,0.16811050567722133,0.16824746764999418,7665.0,0
LUAD,cellnorm,own,depth_matched,Epithelial,-0.005059639703445089,-0.020593851502997824,0.16791333333333333,0.18344754513288605,0.16285369362988825,8769.5,0
LUAD,cellnorm,own,depth_matched,Fibroblast,0.0584314334478436,0.12715962962871447,0.1742,0.10547180381912914,0.2326314334478436,3007.5,0
LUAD,cellnorm,own,depth_matched,Macrophage,-0.008167502581132977,0.014230877438896738,0.16065333333333331,0.13825495331330362,0.15248583075220035,6523.0,0
LUAD,cellnorm,own,depth_matched,T_NK,-0.018176654822220972,-0.04656953365056353,0.16764,0.19603287882834255,0.149463345177779,10606.0,1
LUAD,cellnorm,own,lognorm_mean,B_cell,-0.05648020515035813,-0.10474918504614211,0.16041333333333335,0.20868231322911732,0.1039331281829752,9039.5,0
LUAD,cellnorm,own,lognorm_mean,Endothelial,-0.016702316518037805,-0.015632822195259112,0.16918,0.16811050567722133,0.1524776834819622,7665.0,0
LUAD,cellnorm,own,lognorm_mean,Epithelial,-0.03824181249436562,-0.053776024293918354,0.16791333333333333,0.18344754513288605,0.1296715208389677,8769.5,0
LUAD,cellnorm,own,lognorm_mean,Fibroblast,0.1671117639438403,0.23583996012471117,0.1742,0.10547180381912914,0.3413117639438403,3007.5,0
LUAD,cellnorm,own,lognorm_mean,Macrophage,-0.008095737480244138,0.014302642539785575,0.16065333333333331,0.13825495331330362,0.1525575958530892,6523.0,0
LUAD,cellnorm,own,lognorm_mean,T_NK,-0.047591692300834605,-0.07598457112917716,0.16764,0.19603287882834255,0.1200483076991654,10606.0,1
LUAD,cellnorm,own,lognorm_mean_expm1,B_cell,-0.019808699397699834,-0.06807767929348381,0.16041333333333335,0.20868231322911732,0.1406046339356335,9039.5,0
LUAD,cellnorm,own,lognorm_mean_expm1,Endothelial,-0.04796122867711086,-0.046891734354332165,0.16918,0.16811050567722133,0.12121877132288914,7665.0,0
LUAD,cellnorm,own,lognorm_mean_expm1,Epithelial,0.015142117970878421,-0.00039209382867431427,0.16791333333333333,0.18344754513288605,0.18305545130421175,8769.5,0
LUAD,cellnorm,own,lognorm_mean_expm1,Fibroblast,0.06175926008019447,0.13048745626106534,0.1742,0.10547180381912914,0.23595926008019447,3007.5,0
LUAD,cellnorm,own,lognorm_mean_expm1,Macrophage,0.041358737857264204,0.0637571178772939,0.16065333333333331,0.13825495331330362,0.20201207119059753,6523.0,0
LUAD,cellnorm,own,lognorm_mean_expm1,T_NK,-0.0504901878335264,-0.07888306666186896,0.16764,0.19603287882834255,0.11714981216647359,10606.0,1
LUAD,cellnorm,own,pseudobulk_cpm,B_cell,-0.019007198485082862,-0.06727617838086684,0.16041333333333335,0.20868231322911732,0.1414061348482505,9039.5,0
LUAD,cellnorm,own,pseudobulk_cpm,Endothelial,0.011351809965417079,0.01242130428819577,0.16918,0.16811050567722133,0.18053180996541707,7665.0,0
LUAD,cellnorm,own,pseudobulk_cpm,Epithelial,-0.02718950784139701,-0.042723719640949745,0.16791333333333333,0.18344754513288605,0.14072382549193632,8769.5,0
LUAD,cellnorm,own,pseudobulk_cpm,Fibroblast,0.056405382160959514,0.12513357834183036,0.1742,0.10547180381912914,0.2306053821609595,3007.5,0
LUAD,cellnorm,own,pseudobulk_cpm,Macrophage,0.03635866204003992,0.05875704206006964,0.16065333333333331,0.13825495331330362,0.19701199537337327,6523.0,0
LUAD,cellnorm,own,pseudobulk_cpm,T_NK,-0.05791914783993666,-0.08631202666827921,0.16764,0.19603287882834255,0.10972085216006335,10606.0,1
LUAD,cellnorm,own,raw_mean,B_cell,-0.06595497836899486,-0.11422395826477884,0.16041333333333335,0.20868231322911732,0.09445835496433846,9039.5,0
LUAD,cellnorm,own,raw_mean,Endothelial,-0.010372876345921135,-0.009303382023142442,0.16918,0.16811050567722133,0.15880712365407887,7665.0,0
LUAD,cellnorm,own,raw_mean,Epithelial,-0.056424215108398824,-0.07195842690795155,0.16791333333333333,0.18344754513288605,0.1114891182249345,8769.5,0
LUAD,cellnorm,own,raw_mean,Fibroblast,0.17707105983404625,0.24579925601491714,0.1742,0.10547180381912914,0.3512710598340463,3007.5,0
LUAD,cellnorm,own,raw_mean,Macrophage,0.04198158812388636,0.06437996814391607,0.16065333333333331,0.13825495331330362,0.2026349214572197,6523.0,0
LUAD,cellnorm,own,raw_mean,T_NK,-0.0863005781346178,-0.11469345696296036,0.16764,0.19603287882834255,0.08133942186538219,10606.0,1
LUAD,cellnorm,own,zscale_mean,B_cell,0.07486029478188329,0.02659131488609932,0.16041333333333335,0.20868231322911732,0.23527362811521665,9039.5,0
LUAD,cellnorm,own,zscale_mean,Endothelial,0.014364236821898408,0.0154337311446771,0.16918,0.16811050567722133,0.1835442368218984,7665.0,0
LUAD,cellnorm,own,zscale_mean,Epithelial,-0.052749878908168624,-0.06828409070772136,0.16791333333333333,0.18344754513288605,0.1151634544251647,8769.5,0
LUAD,cellnorm,own,zscale_mean,Fibroblast,-0.1742,-0.10547180381912914,0.1742,0.10547180381912914,0.0,3007.5,0
LUAD,cellnorm,own,zscale_mean,Macrophage,0.005019823118016723,0.027418203138046437,0.16065333333333331,0.13825495331330362,0.16567315645135006,6523.0,0
LUAD,cellnorm,own,zscale_mean,T_NK,0.1327055241863702,0.10431264535802763,0.16764,0.19603287882834255,0.30034552418637017,10606.0,1
LUAD,rawsum,common,cpm_mean,B_cell,0.0946227490972041,0.04635376920142011,0.16041333333333335,0.20868231322911732,0.25503608243053744,9039.5,0
LUAD,rawsum,common,cpm_mean,Endothelial,0.0009033657905412137,0.0019728601133199046,0.16918,0.16811050567722133,0.1700833657905412,7665.0,0
LUAD,rawsum,common,cpm_mean,Epithelial,-0.002048692588187189,-0.017582904387739927,0.16791333333333333,0.18344754513288605,0.16586464074514615,8769.5,0
LUAD,rawsum,common,cpm_mean,Fibroblast,-0.16487628938355786,-0.096148093202687,0.1742,0.10547180381912914,0.009323710616442145,3007.5,0
LUAD,rawsum,common,cpm_mean,Macrophage,-0.06935083525964626,-0.04695245523961655,0.16065333333333331,0.13825495331330362,0.09130249807368707,6523.0,0
LUAD,rawsum,common,cpm_mean,T_NK,0.140749702343646,0.11235682351530346,0.16764,0.19603287882834255,0.308389702343646,10606.0,1
LUAD,rawsum,common,depth_matched,B_cell,0.08213439236828651,0.03386541247250253,0.16041333333333335,0.20868231322911732,0.24254772570161984,9039.5,0
LUAD,rawsum,common,depth_matched,Endothelial,0.00276027022763206,0.0038297645504107515,0.16918,0.16811050567722133,0.17194027022763206,7665.0,0
LUAD,rawsum,common,depth_matched,Epithelial,0.0053880531841679034,-0.010146158615384832,0.16791333333333333,0.18344754513288605,0.17330138651750124,8769.5,0
LUAD,rawsum,common,depth_matched,Fibroblast,-0.15106979279791768,-0.08234159661704682,0.1742,0.10547180381912914,0.02313020720208232,3007.5,0
LUAD,rawsum,common,depth_matched,Macrophage,-0.06663596704373437,-0.044237587023704644,0.16065333333333331,0.13825495331330362,0.09401736628959896,6523.0,0
LUAD,rawsum,common,depth_matched,T_NK,0.12742304406156557,0.099030165233223,0.16764,0.19603287882834255,0.2950630440615655,10606.0,1
LUAD,rawsum,common,lognorm_mean,B_cell,0.03400378130329104,-0.014265198592492938,0.16041333333333335,0.20868231322911732,0.1944171146366244,9039.5,0
LUAD,rawsum,common,lognorm_mean,Endothelial,-0.024252016032224342,-0.02318252170944565,0.16918,0.16811050567722133,0.14492798396777565,7665.0,0
LUAD,rawsum,common,lognorm_mean,Epithelial,-0.05822915015985026,-0.073763361959403,0.16791333333333333,0.18344754513288605,0.10968418317348307,8769.5,0
LUAD,rawsum,common,lognorm_mean,Fibroblast,-0.01446895211745035,0.05425924406342052,0.1742,0.10547180381912914,0.15973104788254966,3007.5,0
LUAD,rawsum,common,lognorm_mean,Macrophage,-0.0828500762526736,-0.06045169623264389,0.16065333333333331,0.13825495331330362,0.07780325708065972,6523.0,0
LUAD,rawsum,common,lognorm_mean,T_NK,0.1457964132589075,0.11740353443056496,0.16764,0.19603287882834255,0.31343641325890753,10606.0,1
LUAD,rawsum,common,lognorm_mean_expm1,B_cell,0.08152513924019421,0.03325615934441023,0.16041333333333335,0.20868231322911732,0.24193847257352752,9039.5,0
LUAD,rawsum,common,lognorm_mean_expm1,Endothelial,-0.038758329426481976,-0.037688835103703286,0.16918,0.16811050567722133,0.13042167057351803,7665.0,0
LUAD,rawsum,common,lognorm_mean_expm1,Epithelial,0.04526076049224762,0.029726548692694886,0.16791333333333333,0.18344754513288605,0.21317409382558095,8769.5,0
LUAD,rawsum,common,lognorm_mean_expm1,Fibroblast,-0.14645132699837207,-0.07772313081750121,0.1742,0.10547180381912914,0.02774867300162792,3007.5,0
LUAD,rawsum,common,lognorm_mean_expm1,Macrophage,-0.011211491676616519,0.011186888343413196,0.16065333333333331,0.13825495331330362,0.1494418416567168,6523.0,0
LUAD,rawsum,common,lognorm_mean_expm1,T_NK,0.06963524836902873,0.041242369540686184,0.16764,0.19603287882834255,0.23727524836902872,10606.0,1
LUAD,rawsum,common,pseudobulk_cpm,B_cell,0.03855990836777687,-0.009709071528007113,0.16041333333333335,0.20868231322911732,0.1989732417011102,9039.5,0
LUAD,rawsum,common,pseudobulk_cpm,Endothelial,-0.002666988028048984,-0.0015974937052702922,0.16918,0.16811050567722133,0.166513011971951,7665.0,0
LUAD,rawsum,common,pseudobulk_cpm,Epithelial,0.02792962577403557,0.012395413974482834,0.16791333333333333,0.18344754513288605,0.1958429591073689,8769.5,0
LUAD,rawsum,common,pseudobulk_cpm,Fibroblast,-0.06264837558448459,0.006079820596386277,0.1742,0.10547180381912914,0.11155162441551542,3007.5,0
LUAD,rawsum,common,pseudobulk_cpm,Macrophage,-0.02602091835797096,-0.0036225383379412434,0.16065333333333331,0.13825495331330362,0.13463241497536238,6523.0,0
LUAD,rawsum,common,pseudobulk_cpm,T_NK,0.024846747828692086,-0.0035461309996504676,0.16764,0.19603287882834255,0.1924867478286921,10606.0,1
LUAD,rawsum,common,raw_mean,B_cell,-0.011320134746486969,-0.05958911464227095,0.16041333333333335,0.20868231322911732,0.1490931985868464,9039.5,0
LUAD,rawsum,common,raw_mean,Endothelial,-0.0007615842939904543,0.00030791002878823725,0.16918,0.16811050567722133,0.16841841570600954,7665.0,0
LUAD,rawsum,common,raw_mean,Epithelial,0.010812952493888606,-0.0047212593056641305,0.16791333333333333,0.18344754513288605,0.17872628582722194,8769.5,0
LUAD,rawsum,common,raw_mean,Fibroblast,0.016265198678143942,0.08499339485901482,0.1742,0.10547180381912914,0.19046519867814393,3007.5,0
LUAD,rawsum,common,raw_mean,Macrophage,-0.01006822084073311,0.012330159179296602,0.16065333333333331,0.13825495331330362,0.1505851124926002,6523.0,0
LUAD,rawsum,common,raw_mean,T_NK,-0.004928211290822016,-0.03332109011916457,0.16764,0.19603287882834255,0.162711788709178,10606.0,1
LUAD,rawsum,common,zscale_mean,B_cell,0.07621529928329915,0.027946319387515163,0.16041333333333335,0.20868231322911732,0.23662863261663247,9039.5,0
LUAD,rawsum,common,zscale_mean,Endothelial,-0.03243335621503643,-0.03136386189225775,0.16918,0.16811050567722133,0.13674664378496357,7665.0,0
LUAD,rawsum,common,zscale_mean,Epithelial,-0.03137276759117017,-0.04690697939072291,0.16791333333333333,0.18344754513288605,0.13654056574216317,8769.5,0
LUAD,rawsum,common,zscale_mean,Fibroblast,-0.1742,-0.10547180381912914,0.1742,0.10547180381912914,0.0,3007.5,0
LUAD,rawsum,common,zscale_mean,Macrophage,0.0007836550727011952,0.02318203509273091,0.16065333333333331,0.13825495331330362,0.16143698840603454,6523.0,0
LUAD,rawsum,common,zscale_mean,T_NK,0.16100716945020627,0.1326142906218637,0.16764,0.19603287882834255,0.3286471694502063,10606.0,1
LUAD,rawsum,own,cpm_mean,B_cell,0.0946227490972041,0.04635376920142011,0.16041333333333335,0.20868231322911732,0.25503608243053744,9039.5,0
LUAD,rawsum,own,cpm_mean,Endothelial,0.0009033657905412137,0.0019728601133199046,0.16918,0.16811050567722133,0.1700833657905412,7665.0,0
LUAD,rawsum,own,cpm_mean,Epithelial,-0.002048692588187189,-0.017582904387739927,0.16791333333333333,0.18344754513288605,0.16586464074514615,8769.5,0
LUAD,rawsum,own,cpm_mean,Fibroblast,-0.16487628938355786,-0.096148093202687,0.1742,0.10547180381912914,0.009323710616442145,3007.5,0
LUAD,rawsum,own,cpm_mean,Macrophage,-0.06935083525964626,-0.04695245523961655,0.16065333333333331,0.13825495331330362,0.09130249807368707,6523.0,0
LUAD,rawsum,own,cpm_mean,T_NK,0.140749702343646,0.11235682351530346,0.16764,0.19603287882834255,0.308389702343646,10606.0,1
LUAD,rawsum,own,depth_matched,B_cell,0.07626386263070324,0.027994882734919263,0.16041333333333335,0.20868231322911732,0.23667719596403658,9039.5,0
LUAD,rawsum,own,depth_matched,Endothelial,0.0037359895580958203,0.004805483880874512,0.16918,0.16811050567722133,0.17291598955809584,7665.0,0
LUAD,rawsum,own,depth_matched,Epithelial,0.007652869047281247,-0.00788134275227149,0.16791333333333333,0.18344754513288605,0.17556620238061457,8769.5,0
LUAD,rawsum,own,depth_matched,Fibroblast,-0.14054090485579754,-0.07181270867492667,0.1742,0.10547180381912914,0.03365909514420246,3007.5,0
LUAD,rawsum,own,depth_matched,Macrophage,-0.06432778525800795,-0.04192940523797823,0.16065333333333331,0.13825495331330362,0.0963255480753254,6523.0,0
LUAD,rawsum,own,depth_matched,T_NK,0.11721596887772517,0.08882309004938262,0.16764,0.19603287882834255,0.2848559688777252,10606.0,1
LUAD,rawsum,own,lognorm_mean,B_cell,0.02974037968332037,-0.018528600212463612,0.16041333333333335,0.20868231322911732,0.1901537130166537,9039.5,0
LUAD,rawsum,own,lognorm_mean,Endothelial,-0.006281722828448357,-0.005212228505669664,0.16918,0.16811050567722133,0.16289827717155164,7665.0,0
