cohort,seed,cell_type,rank,gene
HCC,0,Endothelial_stromal,197,FLT4
HCC,0,Endothelial_stromal,198,KRT18P44
HCC,0,Endothelial_stromal,199,RP11-158A14.1
HCC,0,Endothelial_stromal,200,RP11-94P14.1
HCC,0,Hepatocyte,1,RP4-604G5.5
HCC,0,Hepatocyte,2,RP11-486A14.1
HCC,0,Hepatocyte,3,AZGP1
HCC,0,Hepatocyte,4,SLC10A5
HCC,0,Hepatocyte,5,MIR122HG
HCC,0,Hepatocyte,6,MIR3591
HCC,0,Hepatocyte,7,NR0B2
HCC,0,Hepatocyte,8,APCS
HCC,0,Hepatocyte,9,FOXA2
HCC,0,Hepatocyte,10,RP11-327J17.2
HCC,0,Hepatocyte,11,RP13-923O23.7
HCC,0,Hepatocyte,12,RP11-530A18.1
HCC,0,Hepatocyte,13,RPL7L1P3
HCC,0,Hepatocyte,14,RP11-83B6.1
HCC,0,Hepatocyte,15,DCAF4L2
HCC,0,Hepatocyte,16,UPP2-IT1
HCC,0,Hepatocyte,17,RIPPLY1
HCC,0,Hepatocyte,18,HMGB1P3
HCC,0,Hepatocyte,19,MIR30B
HCC,0,Hepatocyte,20,RP4-614O4.13
HCC,0,Hepatocyte,21,LEAP2
HCC,0,Hepatocyte,22,MAPK6P1
HCC,0,Hepatocyte,23,CLDN3
HCC,0,Hepatocyte,24,RP5-1092L12.2
HCC,0,Hepatocyte,25,GJB1
HCC,0,Hepatocyte,26,RP11-263G22.1
HCC,0,Hepatocyte,27,RP11-549K20.2
HCC,0,Hepatocyte,28,RP11-95P13.2
HCC,0,Hepatocyte,29,MIR587
HCC,0,Hepatocyte,30,RP11-510N19.5
HCC,0,Hepatocyte,31,GREB1L-DT
HCC,0,Hepatocyte,32,RP11-710E1.1
HCC,0,Hepatocyte,33,RP11-14N9.1
HCC,0,Hepatocyte,34,ENSG10010136111.1
HCC,0,Hepatocyte,35,LL22NC01-146D10.5
HCC,0,Hepatocyte,36,CRPP1
HCC,0,Hepatocyte,37,TMEM75
HCC,0,Hepatocyte,38,RPL23AP95
HCC,0,Hepatocyte,39,TSPO2
HCC,0,Hepatocyte,40,RP11-725L2.2
HCC,0,Hepatocyte,41,ENSG10010134740.1
HCC,0,Hepatocyte,42,KRT17P8
HCC,0,Hepatocyte,43,ENSG10010134473.1
HCC,0,Hepatocyte,44,BX842568.1
HCC,0,Hepatocyte,45,NPM1P31
HCC,0,Hepatocyte,46,MIR6081
HCC,0,Hepatocyte,47,RPS26P31
HCC,0,Hepatocyte,48,RP11-740C1.2
HCC,0,Hepatocyte,49,NAT8B
HCC,0,Hepatocyte,50,ELF3
HCC,0,Hepatocyte,51,UGT1A2P
HCC,0,Hepatocyte,52,GPT
HCC,0,Hepatocyte,53,IGFBP1
HCC,0,Hepatocyte,54,TTPA
HCC,0,Hepatocyte,55,RN7SL296P
HCC,0,Hepatocyte,56,CYP3A4
HCC,0,Hepatocyte,57,CTD-3037G24.5
HCC,0,Hepatocyte,58,LINC01067
HCC,0,Hepatocyte,59,AC114812.8
HCC,0,Hepatocyte,60,LINC02535
HCC,0,Hepatocyte,61,FOXQ1
HCC,0,Hepatocyte,62,LINC02779
HCC,0,Hepatocyte,63,CCT5P2
HCC,0,Hepatocyte,64,RP11-126D17.1
HCC,0,Hepatocyte,65,TFDP1P2
HCC,0,Hepatocyte,66,KLHDC7A
HCC,0,Hepatocyte,67,CTD-2342N23.1
HCC,0,Hepatocyte,68,APOA2
HCC,0,Hepatocyte,69,RP11-270G18.1
HCC,0,Hepatocyte,70,AC011899.10
HCC,0,Hepatocyte,71,RP11-532L16.3
HCC,0,Hepatocyte,72,SALL1
HCC,0,Hepatocyte,73,AC021218.2
HCC,0,Hepatocyte,74,ELF3-AS1
HCC,0,Hepatocyte,75,RP11-223I10.1
HCC,0,Hepatocyte,76,RNU6-813P
HCC,0,Hepatocyte,77,LINC00272
HCC,0,Hepatocyte,78,RP11-105F10.2
HCC,0,Hepatocyte,79,FGG
HCC,0,Hepatocyte,80,CYP3A43
HCC,0,Hepatocyte,81,RP11-100N21.1
HCC,0,Hepatocyte,82,CTD-2517M22.14
HCC,0,Hepatocyte,83,CCAT2
HCC,0,Hepatocyte,84,ARL5AP1
HCC,0,Hepatocyte,85,ENSG10010137173.1
HCC,0,Hepatocyte,86,RP11-379P1.5
HCC,0,Hepatocyte,87,UGT1A6
HCC,0,Hepatocyte,88,RP11-278H7.5
HCC,0,Hepatocyte,89,UGT1A1
HCC,0,Hepatocyte,90,XRCC6P4
HCC,0,Hepatocyte,91,RP4-604G5.4
HCC,0,Hepatocyte,92,RPL23AP96
HCC,0,Hepatocyte,93,RP11-15E18.3
HCC,0,Hepatocyte,94,ANGPTL8
HCC,0,Hepatocyte,95,AKR1C1
HCC,0,Hepatocyte,96,RP11-383J24.1
HCC,0,Hepatocyte,97,MTCO1P12
HCC,0,Hepatocyte,98,BAAT
HCC,0,Hepatocyte,99,LIVAR
HCC,0,Hepatocyte,100,AC006160.8
HCC,0,Hepatocyte,101,UGT1A7
HCC,0,Hepatocyte,102,RP1-138B7.5
HCC,0,Hepatocyte,103,NAT8
HCC,0,Hepatocyte,104,ENSG10010135413.1
HCC,0,Hepatocyte,105,UGT1A4
HCC,0,Hepatocyte,106,MPRIP-AS1
HCC,0,Hepatocyte,107,ENSG10010136487.1
HCC,0,Hepatocyte,108,MIR4428
HCC,0,Hepatocyte,109,COX6B1P6
HCC,0,Hepatocyte,110,UGT1A9
HCC,0,Hepatocyte,111,CYP3A51P
HCC,0,Hepatocyte,112,AC090625.1
HCC,0,Hepatocyte,113,RP11-15I20.1
HCC,0,Hepatocyte,114,SERPINA10
HCC,0,Hepatocyte,115,RP11-35N6.6
HCC,0,Hepatocyte,116,RP11-548P2.4
HCC,0,Hepatocyte,117,RP11-42O4.2
HCC,0,Hepatocyte,118,CTD-2526L21.3
HCC,0,Hepatocyte,119,RP4-601P9.4
HCC,0,Hepatocyte,120,RP11-354K1.2
HCC,0,Hepatocyte,121,RP11-413H22.2
HCC,0,Hepatocyte,122,RP5-875H18.4
HCC,0,Hepatocyte,123,RNU4ATAC15P
HCC,0,Hepatocyte,124,RN7SL494P
HCC,0,Hepatocyte,125,HOXD4
HCC,0,Hepatocyte,126,OR10J6P
HCC,0,Hepatocyte,127,RP1-81D8.3
HCC,0,Hepatocyte,128,MIR6076
HCC,0,Hepatocyte,129,OR5BH1P
HCC,0,Hepatocyte,130,CTD-2515H24.3
HCC,0,Hepatocyte,131,RPS27P23
HCC,0,Hepatocyte,132,CRP
HCC,0,Hepatocyte,133,UGT1A5
HCC,0,Hepatocyte,134,RP11-959F10.6
HCC,0,Hepatocyte,135,MTND2P28
HCC,0,Hepatocyte,136,RP11-278H7.6
HCC,0,Hepatocyte,137,RP13-392I16.1
HCC,0,Hepatocyte,138,GNA13P1
HCC,0,Hepatocyte,139,AC093159.1
HCC,0,Hepatocyte,140,RP1-287H17.1
HCC,0,Hepatocyte,141,RPS20P32
HCC,0,Hepatocyte,142,ENSG10010136693.1
HCC,0,Hepatocyte,143,RPA3P2
HCC,0,Hepatocyte,144,ENSG10010137222.1
HCC,0,Hepatocyte,145,UGT1A3
HCC,0,Hepatocyte,146,AC114812.9
HCC,0,Hepatocyte,147,RHOG2P
HCC,0,Hepatocyte,148,MTND2P13
HCC,0,Hepatocyte,149,RP11-351O2.2
HCC,0,Hepatocyte,150,RPL12P32
HCC,0,Hepatocyte,151,RP11-458K10.1
HCC,0,Hepatocyte,152,RP11-757A13.1
HCC,0,Hepatocyte,153,DNAJB3
HCC,0,Hepatocyte,154,RNU6-171P
HCC,0,Hepatocyte,155,CTD-2534I21.9
HCC,0,Hepatocyte,156,CLDN2
HCC,0,Hepatocyte,157,ENSG10010136498.1
HCC,0,Hepatocyte,158,ARL14
HCC,0,Hepatocyte,159,MAT1A
HCC,0,Hepatocyte,160,RP11-401N18.1
HCC,0,Hepatocyte,161,ADORA2BP1
HCC,0,Hepatocyte,162,AC009120.11
HCC,0,Hepatocyte,163,CTA-305I2.1
HCC,0,Hepatocyte,164,MET
HCC,0,Hepatocyte,165,FGA
HCC,0,Hepatocyte,166,RP11-503C24.6
HCC,0,Hepatocyte,167,C2orf72
HCC,0,Hepatocyte,168,UBD
HCC,0,Hepatocyte,169,RNF186
HCC,0,Hepatocyte,170,MCCD1P1
HCC,0,Hepatocyte,171,RNU6-1079P
HCC,0,Hepatocyte,172,IRS3P
HCC,0,Hepatocyte,173,DDC-AS1
HCC,0,Hepatocyte,174,RP11-113K21.6
HCC,0,Hepatocyte,175,RP11-294J22.6
HCC,0,Hepatocyte,176,MIR5589
HCC,0,Hepatocyte,177,RP11-91K8.5
HCC,0,Hepatocyte,178,KB-1517D11.4
HCC,0,Hepatocyte,179,RNF14P1
HCC,0,Hepatocyte,180,RPL23AP56
HCC,0,Hepatocyte,181,RP11-468N14.8
HCC,0,Hepatocyte,182,RP11-986E7.8
HCC,0,Hepatocyte,183,RP11-515O17.2
HCC,0,Hepatocyte,184,AC092839.4
HCC,0,Hepatocyte,185,RP11-434J24.4
HCC,0,Hepatocyte,186,C1orf210
HCC,0,Hepatocyte,187,LINC02651
HCC,0,Hepatocyte,188,MIR122
HCC,0,Hepatocyte,189,MIR190A
HCC,0,Hepatocyte,190,CYP3A5
HCC,0,Hepatocyte,191,PON3
HCC,0,Hepatocyte,192,LINC02766
HCC,0,Hepatocyte,193,SLC2A2
HCC,0,Hepatocyte,194,MTND1P15
HCC,0,Hepatocyte,195,THAP12P7
HCC,0,Hepatocyte,196,RPL7AP26
HCC,0,Hepatocyte,197,RP11-613E4.4
HCC,0,Hepatocyte,198,RP11-242O24.3
HCC,0,Hepatocyte,199,H3P35
HCC,0,Hepatocyte,200,CTC-505O3.2
HCC,0,Macrophage,1,MIR8061
HCC,0,Macrophage,2,ARHGAP22-IT1
HCC,0,Macrophage,3,SNORD36
HCC,0,Macrophage,4,CTD-2228A4.1
HCC,0,Macrophage,5,RPL17P1
HCC,0,Macrophage,6,RP3-336K20__B.2
HCC,0,Macrophage,7,PTPRN2-AS1
HCC,0,Macrophage,8,RPL3P1
HCC,0,Macrophage,9,MIR4802
HCC,0,Macrophage,10,RP1-229K20.5
HCC,0,Macrophage,11,WASH8P
HCC,0,Macrophage,12,MIR28
HCC,0,Macrophage,13,OR11G1P
HCC,0,Macrophage,14,C1QB
HCC,0,Macrophage,15,RP11-218C14.5
HCC,0,Macrophage,16,FPR3
HCC,0,Macrophage,17,LLNLR-470E3.2
HCC,0,Macrophage,18,AC009892.5
HCC,0,Macrophage,19,LINC01260
HCC,0,Macrophage,20,PHBP5
HCC,0,Macrophage,21,MIR1208
HCC,0,Macrophage,22,CD300C
HCC,0,Macrophage,23,RPL35P6
HCC,0,Macrophage,24,SIGLEC22P
HCC,0,Macrophage,25,RP11-307A17.2
HCC,0,Macrophage,26,SLAMF9
HCC,0,Macrophage,27,RP11-588L15.2
HCC,0,Macrophage,28,FPR1
HCC,0,Macrophage,29,IL1B
HCC,0,Macrophage,30,HCG24
HCC,0,Macrophage,31,CTB-114C7.5
HCC,0,Macrophage,32,RP11-751K21.1
HCC,0,Macrophage,33,OR8G2P
HCC,0,Macrophage,34,RPL10L
HCC,0,Macrophage,35,RP11-286N3.1
HCC,0,Macrophage,36,RPL7AP73
HCC,0,Macrophage,37,COX6CP16
HCC,0,Macrophage,38,BOLA3P1
HCC,0,Macrophage,39,OR10J4
HCC,0,Macrophage,40,RP11-77A13.1
HCC,0,Macrophage,41,RN7SKP190
HCC,0,Macrophage,42,RP11-67L14.1
HCC,0,Macrophage,43,CTD-2036A2.1
HCC,0,Macrophage,44,RP11-61K12.2
HCC,0,Macrophage,45,SUCNR1
HCC,0,Macrophage,46,HLA-DPA3
HCC,0,Macrophage,47,TLR8-AS1
HCC,0,Macrophage,48,CTD-3187F8.15
HCC,0,Macrophage,49,RP11-490K7.1
HCC,0,Macrophage,50,AC008984.7
HCC,0,Macrophage,51,RP11-388M20.2
HCC,0,Macrophage,52,RP11-468F18.5
HCC,0,Macrophage,53,MIR492
HCC,0,Macrophage,54,FFAR3
HCC,0,Macrophage,55,FLT1P1
HCC,0,Macrophage,56,RP11-431K24.4
HCC,0,Macrophage,57,RP3-340H11.2
HCC,0,Macrophage,58,SIGLEC18P
HCC,0,Macrophage,59,UQCRC2P1
HCC,0,Macrophage,60,RP11-750H9.7
HCC,0,Macrophage,61,RP11-217A12.3
HCC,0,Macrophage,62,RP11-697N18.2
HCC,0,Macrophage,63,CTD-2616J11.15
HCC,0,Macrophage,64,RN7SL371P
HCC,0,Macrophage,65,CTC-518P12.6
HCC,0,Macrophage,66,KNOP1P3
HCC,0,Macrophage,67,CD300LF
HCC,0,Macrophage,68,C1QA
HCC,0,Macrophage,69,MS4A6A
HCC,0,Macrophage,70,OR52P2P
HCC,0,Macrophage,71,CSF2RA
HCC,0,Macrophage,72,RNU6-612P
HCC,0,Macrophage,73,RP11-946L16.2
HCC,0,Macrophage,74,ENSG10010139226.1
HCC,0,Macrophage,75,CYP2A7P2
HCC,0,Macrophage,76,IFNE
HCC,0,Macrophage,77,MIR7-2
HCC,0,Macrophage,78,RNU6-118P
HCC,0,Macrophage,79,RP13-638C3.4
HCC,0,Macrophage,80,RN7SL187P
HCC,0,Macrophage,81,RP11-83B20.6
HCC,0,Macrophage,82,MMP2-AS1
HCC,0,Macrophage,83,RNA5SP151
HCC,0,Macrophage,84,RP5-1042K10.12
HCC,0,Macrophage,85,RP11-27G13.1
HCC,0,Macrophage,86,GPR84
HCC,0,Macrophage,87,AC010492.4
HCC,0,Macrophage,88,RP11-153M7.6
HCC,0,Macrophage,89,FCGR1B
HCC,0,Macrophage,90,CTB-138E5.1
HCC,0,Macrophage,91,RP11-862L9.2
HCC,0,Macrophage,92,RN7SL615P
HCC,0,Macrophage,93,CTD-2240H23.2
HCC,0,Macrophage,94,AP000487.4
HCC,0,Macrophage,95,OR2B11
HCC,0,Macrophage,96,LINC00102
HCC,0,Macrophage,97,RP11-715G15.1
HCC,0,Macrophage,98,RP11-736N17.12
HCC,0,Macrophage,99,HUNK-AS1
HCC,0,Macrophage,100,RP11-153M7.3
HCC,0,Macrophage,101,KRT19P2
HCC,0,Macrophage,102,RNU6-60P
HCC,0,Macrophage,103,BMS1P3
HCC,0,Macrophage,104,RP11-298D21.2
HCC,0,Macrophage,105,RP11-351I21.11
HCC,0,Macrophage,106,MIR6769B
HCC,0,Macrophage,107,RP11-512N21.3
HCC,0,Macrophage,108,RNU6-422P
HCC,0,Macrophage,109,SIRPB2
HCC,0,Macrophage,110,ADGRE2
HCC,0,Macrophage,111,RP11-94P2.1
HCC,0,Macrophage,112,GS1-204I12.3
HCC,0,Macrophage,113,RP11-290L1.7
HCC,0,Macrophage,114,PELATON
HCC,0,Macrophage,115,RP11-113A11.3
HCC,0,Macrophage,116,RN7SL66P
HCC,0,Macrophage,117,RP11-266L9.6
HCC,0,Macrophage,118,RPL21P33
HCC,0,Macrophage,119,RP11-876N24.3
HCC,0,Macrophage,120,CTA-385F2.1
HCC,0,Macrophage,121,CTD-2353N24.1
HCC,0,Macrophage,122,S100A9
HCC,0,Macrophage,123,SIRPD
HCC,0,Macrophage,124,AC108868.5
HCC,0,Macrophage,125,RP5-1039K5.18
HCC,0,Macrophage,126,CFAP61-AS1
HCC,0,Macrophage,127,RP11-503L23.2
HCC,0,Macrophage,128,RNU1-29P
HCC,0,Macrophage,129,LL22NC01-81G9.3
HCC,0,Macrophage,130,ZGLP1
HCC,0,Macrophage,131,SHISA5P1
HCC,0,Macrophage,132,CTD-2003C8.2
HCC,0,Macrophage,133,RN7SKP134
HCC,0,Macrophage,134,RP1-102E24.8
HCC,0,Macrophage,135,RN7SL254P
HCC,0,Macrophage,136,PIGAP1
HCC,0,Macrophage,137,RPL36AP15
HCC,0,Macrophage,138,RPL26P13
HCC,0,Macrophage,139,NUDCP1
HCC,0,Macrophage,140,CTD-2290P7.1
HCC,0,Macrophage,141,CXCL8
HCC,0,Macrophage,142,RNU1-108P
HCC,0,Macrophage,143,RP11-578C11.2
HCC,0,Macrophage,144,SIGLEC19P
HCC,0,Macrophage,145,HMGN1P15
HCC,0,Macrophage,146,RNU5B-3P
HCC,0,Macrophage,147,EEF1DP3
HCC,0,Macrophage,148,RPS15AP30
HCC,0,Macrophage,149,CTB-83J4.1
HCC,0,Macrophage,150,RP11-467I17.1
HCC,0,Macrophage,151,RNU6-1154P
HCC,0,Macrophage,152,NLRP3
HCC,0,Macrophage,153,FPR2
HCC,0,Macrophage,154,RP11-132G19.3
HCC,0,Macrophage,155,PACERR
HCC,0,Macrophage,156,CTD-3193K9.1
HCC,0,Macrophage,157,CRYGFP
HCC,0,Macrophage,158,AC104695.4
HCC,0,Macrophage,159,OR56B3P
HCC,0,Macrophage,160,RNU6ATAC33P
HCC,0,Macrophage,161,FCGR1CP
HCC,0,Macrophage,162,NAP1L4P1
HCC,0,Macrophage,163,OFD1P16Y
HCC,0,Macrophage,164,RP11-447M12.2
HCC,0,Macrophage,165,RP11-522M21.2
HCC,0,Macrophage,166,LARP1BP2
HCC,0,Macrophage,167,RP5-1022P6.5
HCC,0,Macrophage,168,RP11-529G21.3
HCC,0,Macrophage,169,EDDM3DP
HCC,0,Macrophage,170,RPS7P3
HCC,0,Macrophage,171,GPR33
HCC,0,Macrophage,172,PPEF1-AS1
HCC,0,Macrophage,173,MIR4645
HCC,0,Macrophage,174,RP3-388E23.2
HCC,0,Macrophage,175,RP11-340F14.6
HCC,0,Macrophage,176,RPS6P21
HCC,0,Macrophage,177,RP11-399D15.1
HCC,0,Macrophage,178,TRGV6
HCC,0,Macrophage,179,RP11-218M11.1
HCC,0,Macrophage,180,RP11-663N22.1
HCC,0,Macrophage,181,RP11-295K2.6
HCC,0,Macrophage,182,AC100802.3
HCC,0,Macrophage,183,LILRB5
HCC,0,Macrophage,184,MMP8
HCC,0,Macrophage,185,RP11-81A1.7
HCC,0,Macrophage,186,ANKRD66
HCC,0,Macrophage,187,AC006116.22
HCC,0,Macrophage,188,MIR4648
HCC,0,Macrophage,189,SNRPEP5
HCC,0,Macrophage,190,AC100830.5
HCC,0,Macrophage,191,OR8A3P
HCC,0,Macrophage,192,IFNWP4
HCC,0,Macrophage,193,LINC01960
HCC,0,Macrophage,194,CCRL2
HCC,0,Macrophage,195,PTGS2
HCC,0,Macrophage,196,RP1-130E4.4
HCC,0,Macrophage,197,AC007879.3
HCC,0,Macrophage,198,RP11-90P13.2
HCC,0,Macrophage,199,RP11-299H22.7
HCC,0,Macrophage,200,RP11-68D16.1
HCC,0,NK_cytotoxic_T,1,RP5-1178H5.2
HCC,0,NK_cytotoxic_T,2,TRGV10
HCC,0,NK_cytotoxic_T,3,S1PR5
HCC,0,NK_cytotoxic_T,4,RP11-40C18.2
HCC,0,NK_cytotoxic_T,5,IGLV3-17
HCC,0,NK_cytotoxic_T,6,TRGC1
HCC,0,NK_cytotoxic_T,7,TRAJ52
HCC,0,NK_cytotoxic_T,8,GRPEL2P1
HCC,0,NK_cytotoxic_T,9,TRGV9
HCC,0,NK_cytotoxic_T,10,RP11-121A8.1
HCC,0,NK_cytotoxic_T,11,RP11-4B16.3
HCC,0,NK_cytotoxic_T,12,XCL2
HCC,0,NK_cytotoxic_T,13,GZMB
HCC,0,NK_cytotoxic_T,14,TRGV8
HCC,0,NK_cytotoxic_T,15,FGFBP2
HCC,0,NK_cytotoxic_T,16,RP11-44D5.1
HCC,0,NK_cytotoxic_T,17,KRT2
HCC,0,NK_cytotoxic_T,18,RNU7-181P
HCC,0,NK_cytotoxic_T,19,CCL18
HCC,0,NK_cytotoxic_T,20,NCR1
HCC,0,NK_cytotoxic_T,21,RP11-685B13.2
HCC,0,NK_cytotoxic_T,22,WI2-2413G8.1
HCC,0,NK_cytotoxic_T,23,PVRIG2P
HCC,0,NK_cytotoxic_T,24,ANKRD20A18P
HCC,0,NK_cytotoxic_T,25,RP11-1033H12.3
HCC,0,NK_cytotoxic_T,26,PRF1
HCC,0,NK_cytotoxic_T,27,AC007278.2
HCC,0,NK_cytotoxic_T,28,RP11-44D5.2
HCC,0,NK_cytotoxic_T,29,CBS
HCC,0,NK_cytotoxic_T,30,KLRC4-KLRK1
HCC,0,NK_cytotoxic_T,31,DPRXP4
HCC,0,NK_cytotoxic_T,32,IGLV2-14
HCC,0,NK_cytotoxic_T,33,GZMH
HCC,0,NK_cytotoxic_T,34,RP11-630D10.2
HCC,0,NK_cytotoxic_T,35,EOMES
HCC,0,NK_cytotoxic_T,36,RP11-552E4.5
HCC,0,NK_cytotoxic_T,37,HLFP1
HCC,0,NK_cytotoxic_T,38,KLRD1
HCC,0,NK_cytotoxic_T,39,KRT74
HCC,0,NK_cytotoxic_T,40,RP11-259K5.1
HCC,0,NK_cytotoxic_T,41,KLRK1
HCC,0,NK_cytotoxic_T,42,RP11-104L21.2
HCC,0,NK_cytotoxic_T,43,TRGJP
HCC,0,NK_cytotoxic_T,44,IFITM3P2
HCC,0,NK_cytotoxic_T,45,RP11-415F23.2
HCC,0,NK_cytotoxic_T,46,KLRK1-AS1
HCC,0,NK_cytotoxic_T,47,GNLY
HCC,0,NK_cytotoxic_T,48,NCOA4P3
HCC,0,NK_cytotoxic_T,49,RP11-382B18.5
HCC,0,NK_cytotoxic_T,50,TRBJ2-6
HCC,0,NK_cytotoxic_T,51,LGALS9C
HCC,0,NK_cytotoxic_T,52,TRBJ2-5
HCC,0,NK_cytotoxic_T,53,KLRC4
HCC,0,NK_cytotoxic_T,54,RNU6-948P
HCC,0,NK_cytotoxic_T,55,FAM214BP1
HCC,0,NK_cytotoxic_T,56,DEFB109A
HCC,0,NK_cytotoxic_T,57,CTD-2313F11.3
HCC,0,NK_cytotoxic_T,58,KLRF1
HCC,0,NK_cytotoxic_T,59,GZMM
HCC,0,NK_cytotoxic_T,60,RNU6-196P
HCC,0,NK_cytotoxic_T,61,CXCR1
HCC,0,NK_cytotoxic_T,62,MIR5000
HCC,0,NK_cytotoxic_T,63,RP11-353N4.6
HCC,0,NK_cytotoxic_T,64,TRAV1-2
HCC,0,NK_cytotoxic_T,65,NKG7
HCC,0,NK_cytotoxic_T,66,RNU6-1005P
HCC,0,NK_cytotoxic_T,67,PRSS30P
HCC,0,NK_cytotoxic_T,68,IGLV2-18
HCC,0,NK_cytotoxic_T,69,RP1-37N7.7
HCC,0,NK_cytotoxic_T,70,GZMA
HCC,0,NK_cytotoxic_T,71,RNA5SP57
HCC,0,NK_cytotoxic_T,72,RP11-298A10.3
HCC,0,NK_cytotoxic_T,73,KIR2DL4
HCC,0,NK_cytotoxic_T,74,RP11-493E3.2
HCC,0,NK_cytotoxic_T,75,IGLV2-8
HCC,0,NK_cytotoxic_T,76,CST7
HCC,0,NK_cytotoxic_T,77,IGKV2OR2-2
HCC,0,NK_cytotoxic_T,78,CX3CR1
HCC,0,NK_cytotoxic_T,79,LINC02084
HCC,0,NK_cytotoxic_T,80,RP11-104E19.1
HCC,0,NK_cytotoxic_T,81,FRG1KP
HCC,0,NK_cytotoxic_T,82,TRBJ2-4
HCC,0,NK_cytotoxic_T,83,TRGC2
HCC,0,NK_cytotoxic_T,84,SHLD2P2
HCC,0,NK_cytotoxic_T,85,RP4-592A1.4
HCC,0,NK_cytotoxic_T,86,SNRK-AS1
HCC,0,NK_cytotoxic_T,87,AC007349.5
HCC,0,NK_cytotoxic_T,88,TRAJ45
HCC,0,NK_cytotoxic_T,89,RP11-330L19.2
HCC,0,NK_cytotoxic_T,90,NMUR1
HCC,0,NK_cytotoxic_T,91,IFNL1
HCC,0,NK_cytotoxic_T,92,TRBJ1-3
HCC,0,NK_cytotoxic_T,93,MIR650
HCC,0,NK_cytotoxic_T,94,MIR8078
HCC,0,NK_cytotoxic_T,95,TRBJ2-3
HCC,0,NK_cytotoxic_T,96,RP11-659G9.1
HCC,0,NK_cytotoxic_T,97,CD8A
HCC,0,NK_cytotoxic_T,98,CTSW
HCC,0,NK_cytotoxic_T,99,RBISP2
HCC,0,NK_cytotoxic_T,100,FCGR3B
HCC,0,NK_cytotoxic_T,101,TRDD3
HCC,0,NK_cytotoxic_T,102,GNGT2
HCC,0,NK_cytotoxic_T,103,PTGDR
HCC,0,NK_cytotoxic_T,104,IGLV3-9
HCC,0,NK_cytotoxic_T,105,RP11-425D17.2
HCC,0,NK_cytotoxic_T,106,RP11-73O6.3
HCC,0,NK_cytotoxic_T,107,CLIC3
HCC,0,NK_cytotoxic_T,108,TRDJ2
HCC,0,NK_cytotoxic_T,109,LINC02446
HCC,0,NK_cytotoxic_T,110,Z69666.2
HCC,0,NK_cytotoxic_T,111,RP11-326K13.5
HCC,0,NK_cytotoxic_T,112,RP11-543G23.2
HCC,0,NK_cytotoxic_T,113,ENSG10010137683.1
HCC,0,NK_cytotoxic_T,114,CH17-80A12.1
HCC,0,NK_cytotoxic_T,115,AP006285.7
HCC,0,NK_cytotoxic_T,116,MTCYBP34
HCC,0,NK_cytotoxic_T,117,RP11-170L3.7
HCC,0,NK_cytotoxic_T,118,TRAJ3
HCC,0,NK_cytotoxic_T,119,RN7SL702P
HCC,0,NK_cytotoxic_T,120,RP11-388M20.6
HCC,0,NK_cytotoxic_T,121,RN7SL594P
HCC,0,NK_cytotoxic_T,122,TRAJ46
HCC,0,NK_cytotoxic_T,123,RP11-535A5.1
HCC,0,NK_cytotoxic_T,124,RN7SL270P
HCC,0,NK_cytotoxic_T,125,RNU7-171P
HCC,0,NK_cytotoxic_T,126,GOLGA6C
HCC,0,NK_cytotoxic_T,127,RP11-382D8.3
HCC,0,NK_cytotoxic_T,128,TRBJ2-2P
HCC,0,NK_cytotoxic_T,129,RP3-406A7.1
HCC,0,NK_cytotoxic_T,130,RP11-353K11.2
HCC,0,NK_cytotoxic_T,131,MTCO1P29
HCC,0,NK_cytotoxic_T,132,CTD-3220F14.2
HCC,0,NK_cytotoxic_T,133,PSMA1P1
HCC,0,NK_cytotoxic_T,134,HNRNPA1P70
HCC,0,NK_cytotoxic_T,135,RPL38P4
HCC,0,NK_cytotoxic_T,136,TRBJ1-2
HCC,0,NK_cytotoxic_T,137,GOT2P3
HCC,0,NK_cytotoxic_T,138,RN7SL303P
HCC,0,NK_cytotoxic_T,139,SNORD72
HCC,0,NK_cytotoxic_T,140,FCGR3A
HCC,0,NK_cytotoxic_T,141,YWHAEP3
HCC,0,NK_cytotoxic_T,142,BCAS2P2
HCC,0,NK_cytotoxic_T,143,RP11-289I10.2
HCC,0,NK_cytotoxic_T,144,RGPD6
HCC,0,NK_cytotoxic_T,145,TDGF1P6
HCC,0,NK_cytotoxic_T,146,MIR4772
HCC,0,NK_cytotoxic_T,147,TRBVB
HCC,0,NK_cytotoxic_T,148,RP11-460I13.6
HCC,0,NK_cytotoxic_T,149,RP11-179A10.2
HCC,0,NK_cytotoxic_T,150,TRBJ2-2
HCC,0,NK_cytotoxic_T,151,LINC02683
HCC,0,NK_cytotoxic_T,152,H4C12
HCC,0,NK_cytotoxic_T,153,AC007792.1
HCC,0,NK_cytotoxic_T,154,LINC00092
HCC,0,NK_cytotoxic_T,155,RP11-136C24.1
HCC,0,NK_cytotoxic_T,156,RP11-21K12.2
HCC,0,NK_cytotoxic_T,157,IGHV1-46
HCC,0,NK_cytotoxic_T,158,IGKV3D-31
HCC,0,NK_cytotoxic_T,159,ART2P
HCC,0,NK_cytotoxic_T,160,TRBJ1-1
HCC,0,NK_cytotoxic_T,161,RP11-96D1.8
HCC,0,NK_cytotoxic_T,162,IGHV1-58
HCC,0,NK_cytotoxic_T,163,VN1R40P
HCC,0,NK_cytotoxic_T,164,SNORD138
HCC,0,NK_cytotoxic_T,165,RNU6-1192P
